,key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
2372,2459,,,,,,,,,,,2019-08-04 16:00:02,2019-08-04 15:50:09,,2019-08-04 15:50:09,2019-08-04 15:50:09
2373,2461,,,,,,,,,,,,2019-08-04 16:48:23,,2019-08-04 16:48:23,2019-08-04 16:48:23
2374,2462,,,,,,,,,,,,2019-08-04 17:53:55,,2019-08-04 17:53:55,2019-08-04 17:53:55
2375,2463,,,2019-08-04 18:58:58,,,,,,,,,2019-08-04 18:41:21,,2019-08-04 18:41:21,2019-08-04 18:41:21
2376,2464,,,2019-08-04 19:54:06,,,,,,,,,2019-08-04 19:42:57,,2019-08-04 19:42:57,2019-08-04 19:42:57
2377,2465,,,2019-08-04 20:47:02,,,,,,,,,2019-08-04 20:38:27,,2019-08-04 20:38:27,2019-08-04 20:38:27
2378,2466,,,2019-08-04 22:01:40,,,,,,,,,2019-08-04 21:51:39,,2019-08-04 21:51:39,2019-08-04 21:51:39
2379,2467,,,2019-08-04 23:11:49,,,,,,,,,,,2019-08-04 22:59:13,
2380,2470,,,2019-08-05 01:14:03,,,,,,,,,2019-08-05 01:08:43,,2019-08-05 01:08:43,2019-08-05 01:08:43
2381,2472,,,2019-08-05 04:02:01,,,,,,,,,,,,
2382,2473,2019-08-05 04:50:32,,,2019-08-05 05:29:59,,,,,,,,2019-08-05 04:42:14,,2019-08-05 04:42:14,2019-08-05 04:42:14
2383,2474,,,2019-08-05 05:13:10,,,,,,,,2019-08-05 05:13:09,2019-08-05 05:08:39,,2019-08-05 05:08:39,2019-08-05 05:08:39
2384,2475,2019-08-05 06:17:28,,,2019-08-05 06:23:39,,,,,,,,2019-08-05 06:06:46,,2019-08-05 06:06:46,2019-08-05 06:06:46
2385,2476,,,2019-08-05 07:17:24,2019-08-05 07:31:38,,,,,,,,2019-08-05 07:13:16,,2019-08-05 07:13:16,2019-08-05 07:13:16
2386,2477,,,2019-08-05 08:10:30,2019-08-05 08:10:30,,,,,,,,2019-08-05 07:58:57,,2019-08-05 07:58:57,2019-08-05 07:58:57
2387,2478,,,2019-08-05 09:06:47,2019-08-05 09:06:48,,,,,,,,2019-08-05 08:59:37,,2019-08-05 08:59:37,2019-08-05 08:59:37
2388,2479,,,2019-08-05 09:45:13,,,,,,,,,2019-08-05 09:39:32,,2019-08-05 09:39:32,2019-08-05 09:39:32
2389,2480,,,2019-08-05 10:12:40,2019-08-05 10:24:10,,,,,,,,2019-08-05 10:05:05,,2019-08-05 10:05:06,2019-08-05 10:05:05
2390,2481,,,2019-08-05 10:58:16,2019-08-05 10:58:16,,,,,,,,2019-08-05 10:51:48,,2019-08-05 10:51:48,2019-08-05 10:51:48
2391,2482,,,,2019-08-05 11:35:46,,,,,,,,2019-08-05 11:25:48,,2019-08-05 11:25:48,2019-08-05 11:25:48
2392,2483,,,,2019-08-05 12:22:05,,,,,,,,2019-08-05 12:16:19,,2019-08-05 12:16:19,2019-08-05 12:16:19
2393,2484,,,,2019-08-05 13:01:14,,,,,,,,2019-08-05 12:44:44,,2019-08-05 12:44:44,2019-08-05 12:44:44
2394,2485,,,,2019-08-05 13:42:15,,,,,,,,2019-08-05 13:26:37,,2019-08-05 13:26:37,2019-08-05 13:26:37
2395,2486,,,,2019-08-05 14:14:04,,,,,,,,2019-08-05 14:10:25,,2019-08-05 14:10:25,2019-08-05 14:10:25
2396,2487,,,,,,2019-08-05 15:28:05,,,,,2019-08-05 15:28:05,2019-08-05 15:02:20,,2019-08-05 15:02:20,2019-08-05 15:02:20
2397,2488,,,2019-08-05 19:37:33,,,,,,,,,2019-08-05 19:25:33,,2019-08-05 19:25:33,2019-08-05 19:25:33
2398,2489,,,,,,2019-08-05 20:43:06,,,,,2019-08-05 20:43:06,2019-08-05 20:32:07,,2019-08-05 20:32:07,2019-08-05 20:32:07
2399,2490,,,2019-08-05 22:07:22,2019-08-05 22:07:22,,,,,,,,2019-08-05 21:57:56,,2019-08-05 21:57:56,2019-08-05 21:57:56
2400,2492,,,2019-08-05 22:58:07,2019-08-05 22:58:07,,,,,,,,2019-08-05 22:50:19,,2019-08-05 22:50:19,2019-08-05 22:50:19
2401,2493,,,2019-08-05 23:37:14,2019-08-05 23:37:14,,,,,,,,2019-08-05 23:32:40,,2019-08-05 23:32:40,2019-08-05 23:32:40
2402,2494,,,,2019-08-06 00:12:53,,,,,,,,2019-08-06 00:07:25,,2019-08-06 00:07:25,2019-08-06 00:07:25
2403,2495,,,2019-08-06 00:49:21,,,,,,,2019-08-06 00:36:47,,2019-08-06 00:32:18,,2019-08-06 00:32:18,2019-08-06 00:32:18
2404,2496,,,,2019-08-06 01:14:16,,,,,,2019-08-06 01:14:16,,2019-08-06 01:06:37,,2019-08-06 01:06:37,2019-08-06 01:06:37
2405,2497,,,,2019-08-06 01:43:02,,,,,,,,2019-08-06 01:38:54,,2019-08-06 01:38:54,2019-08-06 01:38:53
2406,2498,,,2019-08-06 02:05:26,,,,,,,2019-08-06 02:05:26,,2019-08-06 01:59:25,,2019-08-06 01:59:25,2019-08-06 01:59:25
2407,2499,,,2019-08-06 02:40:36,,,,,,,,,2019-08-06 02:35:52,,2019-08-06 02:35:52,2019-08-06 02:35:52
2408,2500,,,2019-08-06 03:10:38,,,,,,,,,2019-08-06 03:05:27,,2019-08-06 03:05:28,2019-08-06 03:05:27
2409,2501,,,2019-08-06 04:01:16,,,,,,,,,2019-08-06 03:49:53,,2019-08-06 03:49:53,2019-08-06 03:49:53
2410,2502,,,2019-08-06 04:44:47,,,,,,,,,,,2019-08-06 04:40:57,
2411,2503,,,2019-08-06 05:50:19,,,,,,,,,2019-08-06 05:39:17,,2019-08-06 05:39:17,2019-08-06 05:39:17
2412,2504,,,,,,,,,,,,2019-08-06 06:39:13,,2019-08-06 06:39:13,2019-08-06 06:39:13
2413,2505,,,,,,,,,,,,2019-08-06 07:22:16,,2019-08-06 07:22:16,2019-08-06 07:22:16
2414,2506,,,,2019-08-06 08:20:28,,,,,,,,,,2019-08-06 08:13:01,2019-08-06 08:13:01
2415,2507,,,,,,,,,,,,,,2019-08-06 08:58:59,2019-08-06 08:58:59
2416,2508,,,,2019-08-06 09:59:22,,,,,,,,,,2019-08-06 09:51:48,2019-08-06 09:51:48
2417,2509,,,2019-08-06 11:10:32,,,2019-08-06 10:51:02,,,,,,2019-08-06 10:44:25,,2019-08-06 10:44:25,2019-08-06 10:44:25
2418,2510,,,2019-08-06 11:46:31,,,2019-08-06 11:33:45,,,,,,2019-08-06 11:29:37,,2019-08-06 11:29:37,2019-08-06 11:29:37
2419,2511,,,2019-08-06 12:21:50,,,2019-08-06 12:10:11,,,,,,2019-08-06 12:05:14,,2019-08-06 12:05:14,2019-08-06 12:05:14
2420,2512,,,,,,2019-08-06 12:55:00,,,,,,2019-08-06 12:50:59,,2019-08-06 12:50:59,2019-08-06 12:50:59
2421,2513,,,2019-08-06 13:34:03,,,2019-08-06 13:21:38,,,,,,,,2019-08-06 13:14:43,2019-08-06 13:14:43
2422,2514,,,2019-08-06 14:23:56,,,2019-08-06 14:10:53,,,,,,2019-08-06 14:05:16,,2019-08-06 14:05:16,2019-08-06 14:05:16
2423,2515,2019-08-06 15:20:59,,2019-08-06 15:20:59,,,2019-08-06 15:15:09,,,,,,,,2019-08-06 14:57:50,2019-08-06 14:57:50
2424,2516,,,,,,2019-08-06 15:44:40,,,,,2019-08-06 15:44:40,2019-08-06 15:37:03,,2019-08-06 15:37:03,2019-08-06 15:37:03
2425,2517,,,,,,2019-08-06 16:41:36,,,,,,,,2019-08-06 16:29:40,
2426,2518,,,,,,2019-08-06 17:22:18,,,,,2019-08-06 17:20:14,,,2019-08-06 17:15:04,
2427,2519,,,,,,2019-08-06 18:01:34,,,,,2019-08-06 18:01:34,,,2019-08-06 17:50:51,
2428,2520,,,,,,2019-08-06 18:40:30,,,,,2019-08-06 18:40:30,,,2019-08-06 18:32:50,
2429,2521,,,,,,2019-08-06 19:32:35,,,,,,,,2019-08-06 19:26:51,
2430,2522,,,,,,2019-08-06 20:12:55,,,,,,,,2019-08-06 19:59:29,
2431,2523,,,2019-08-06 20:46:30,,,,,,,,,,,2019-08-06 20:38:49,
2432,2524,,,,,,,,,,,,2019-08-06 21:47:15,,2019-08-06 21:47:15,2019-08-06 21:47:15
2433,2525,,,2019-08-06 22:52:20,,,2019-08-06 23:03:59,,,,,,2019-08-06 22:48:34,,2019-08-06 22:48:34,2019-08-06 22:48:34
2434,2526,,,2019-08-06 23:45:23,,,,,,,,,2019-08-06 23:34:55,,2019-08-06 23:34:56,2019-08-06 23:34:55
2435,2527,,,2019-08-07 00:12:45,,,,,,,,,2019-08-07 00:08:10,,2019-08-07 00:08:10,2019-08-07 00:08:10
2436,2528,,,2019-08-07 01:23:03,,,,,,,,,,,,
2437,2529,,,,,,,,,,,,2019-08-07 02:06:17,,2019-08-07 02:06:17,2019-08-07 02:06:17
2438,2530,,,2019-08-07 03:04:55,,,,,,,,,2019-08-07 02:51:37,,2019-08-07 02:51:37,2019-08-07 02:51:37
2439,2531,,,,,,,,,,,,2019-08-07 03:27:40,,2019-08-07 03:27:40,2019-08-07 03:27:40
2440,2532,,,2019-08-07 04:03:47,,,,,,,,,2019-08-07 03:57:59,,2019-08-07 03:57:59,2019-08-07 03:57:59
2441,2533,,,,,,2019-08-07 04:57:12,,,,,,2019-08-07 04:31:16,,2019-08-07 04:31:16,2019-08-07 04:31:16
2442,2534,,,2019-08-07 05:17:06,,,2019-08-07 05:32:36,,,,,2019-08-07 05:32:36,,,2019-08-07 05:13:40,
2443,2535,,,,,,2019-08-07 05:53:06,,,,,,2019-08-07 05:48:12,,2019-08-07 05:48:12,2019-08-07 05:48:12
2444,2536,,,,,,2019-08-07 06:26:20,,,,,,,,,
2445,2537,,,,,,2019-08-07 07:05:06,,,,,,,,,
2446,2538,,,2019-08-07 08:32:03,,,,,,,,,2019-08-07 08:09:36,,2019-08-07 08:09:36,
2447,2539,,,2019-08-07 09:04:25,,,,,,,,,2019-08-07 08:59:28,,2019-08-07 08:59:28,2019-08-07 08:59:28
2448,2540,,,2019-08-07 10:44:23,,,2019-08-07 10:54:09,,,,,,2019-08-07 10:38:57,,2019-08-07 10:38:57,2019-08-07 10:38:57
2449,2541,,,,,,2019-08-07 11:18:49,,,,,2019-08-07 11:18:49,,,2019-08-07 11:13:08,2019-08-07 11:13:08
2450,2542,,,,,,2019-08-07 11:57:51,,,,,,,,2019-08-07 11:51:47,2019-08-07 11:51:47
2451,2543,,,,,,2019-08-07 15:52:16,,,,,2019-08-07 15:52:16,,,2019-08-07 15:33:29,
2452,2544,,,2019-08-07 16:48:49,,,,,,,,,2019-08-07 16:28:46,,2019-08-07 16:28:47,2019-08-07 16:28:46
2453,2545,,,2019-08-07 17:26:41,,,,,,,,,2019-08-07 17:19:44,,2019-08-07 17:19:44,2019-08-07 17:19:44
2454,2546,,,2019-08-07 18:07:49,,,2019-08-07 18:07:49,,,,,2019-08-07 18:07:49,2019-08-07 18:01:43,,2019-08-07 18:01:43,2019-08-07 18:01:43
2455,2547,,,2019-08-07 19:20:46,,,2019-08-07 19:20:45,,,,,2019-08-07 19:20:45,2019-08-07 19:12:58,,2019-08-07 19:12:58,2019-08-07 19:12:58
2456,2548,,,2019-08-07 20:09:07,,,,,,,,,2019-08-07 19:58:09,,2019-08-07 19:58:09,2019-08-07 19:58:09
2457,2549,,,2019-08-07 20:46:31,,,,,,,,,2019-08-07 20:43:08,,2019-08-07 20:43:08,2019-08-07 20:43:08
2458,2550,,,,,,,,,,,,2019-08-07 21:09:29,,2019-08-07 21:09:29,2019-08-07 21:09:29
2459,2551,,,2019-08-07 21:45:47,,,,,,,,,2019-08-07 21:39:39,,2019-08-07 21:39:39,2019-08-07 21:39:39
2460,2552,,,2019-08-07 22:47:05,,,,,,,,2019-08-07 22:47:05,2019-08-07 22:30:23,,2019-08-07 22:30:23,2019-08-07 22:30:23
2461,2553,,,2019-08-07 23:26:03,,,,,,,,,2019-08-07 23:20:57,,2019-08-07 23:20:57,2019-08-07 23:20:57
2462,2554,,,2019-08-08 00:35:34,,,,,,,,,2019-08-08 00:18:37,,2019-08-08 00:18:37,2019-08-08 00:18:37
2463,2555,,,2019-08-08 01:49:21,,,,,,,,,2019-08-08 01:20:52,,2019-08-08 01:20:52,2019-08-08 01:20:52
2464,2556,,,,,,,,,,,,2019-08-08 02:15:25,,2019-08-08 02:15:25,2019-08-08 02:15:25
2465,2557,,,,,,,,,,,,2019-08-08 03:34:49,,2019-08-08 03:34:50,2019-08-08 03:34:49
2466,2558,2019-08-08 04:30:02,,,,,,,,,,,2019-08-08 04:24:19,,2019-08-08 04:24:19,2019-08-08 04:24:19
2467,2559,,,,,,,,,,,,2019-08-08 05:06:59,,2019-08-08 05:06:59,2019-08-08 05:06:59
2468,2560,,,2019-08-08 06:38:59,,,,,,,,,2019-08-08 06:02:57,,2019-08-08 06:02:57,2019-08-08 06:02:57
2469,2561,,,,2019-08-08 07:55:24,,,,,,,,2019-08-08 07:38:24,,2019-08-08 07:38:24,2019-08-08 07:38:24
2470,2562,2019-08-08 08:44:52,2019-08-08 08:44:52,,2019-08-08 08:44:52,2019-08-08 08:44:52,,2019-08-08 08:46:28,,,,,,,,
2471,2563,2019-08-08 09:34:53,2019-08-08 09:34:53,,2019-08-08 09:34:53,2019-08-08 09:34:53,,2019-08-08 09:38:06,,,,,,,,
2472,2564,2019-08-08 10:16:41,2019-08-08 10:16:41,,2019-08-08 10:16:41,2019-08-08 10:16:41,,2019-08-08 10:27:58,,,,,,,,
2473,2565,2019-08-08 11:08:58,2019-08-08 11:08:58,,2019-08-08 11:08:58,2019-08-08 11:08:58,,2019-08-08 11:21:17,,,,,,,,
2474,2566,2019-08-08 11:51:23,2019-08-08 11:51:23,,2019-08-08 11:51:23,2019-08-08 11:51:23,,2019-08-08 12:03:38,,,,,,,,
2475,2567,2019-08-08 14:33:22,2019-08-08 14:33:22,,,,,2019-08-08 14:45:03,,,,,,,,
2476,2568,2019-08-08 15:21:12,2019-08-08 15:21:12,,2019-08-08 16:45:54,2019-08-08 15:21:12,,,,,,,,,,
2477,2569,2019-08-08 16:12:17,2019-08-08 16:12:17,,,2019-08-08 16:12:17,,2019-08-08 16:25:14,,,,,,,,
2478,2570,2019-08-08 17:16:39,2019-08-08 17:34:38,,2019-08-08 17:34:38,2019-08-08 18:02:03,,2019-08-08 17:34:38,,,,,2019-08-08 17:03:39,,,
2479,2571,,,,,,2019-08-08 19:29:01,,,,,,,,2019-08-08 19:21:13,
2480,2572,,,2019-08-08 20:29:05,,,2019-08-08 20:29:05,,,,,2019-08-08 20:43:02,2019-08-08 20:13:16,,2019-08-08 20:13:16,2019-08-08 20:13:16
2481,2573,,,,2019-08-08 21:17:45,,,,,,,,2019-08-08 21:11:04,,2019-08-08 21:11:04,2019-08-08 21:11:04
2482,2574,,,,2019-08-08 22:02:23,,,,,,,,2019-08-08 21:54:06,,2019-08-08 21:54:06,2019-08-08 21:54:06
2483,2575,,,2019-08-08 22:44:51,,,,,,,,,,,2019-08-08 22:32:11,
2484,2576,,,2019-08-08 23:47:00,,,2019-08-08 23:47:00,,,,,2019-08-08 23:47:00,2019-08-08 23:29:09,,2019-08-08 23:29:09,
2485,2577,,,2019-08-09 01:06:27,,,,,,,,,2019-08-09 00:59:44,,2019-08-09 00:59:44,
2486,2578,,,,,,,,,,,2019-08-09 02:10:02,2019-08-09 01:59:58,,2019-08-09 01:59:58,2019-08-09 01:59:58
2487,2579,,,,,,,,,,,2019-08-09 03:08:05,2019-08-09 02:44:17,,2019-08-09 02:44:17,
2488,2580,,,,,,,,,,,2019-08-09 03:55:11,2019-08-09 03:47:26,,2019-08-09 03:47:26,2019-08-09 03:47:26
2489,2581,,,2019-08-09 04:38:26,,,2019-08-09 04:38:26,,,,,2019-08-09 04:38:26,2019-08-09 04:29:08,,2019-08-09 04:29:08,2019-08-09 04:29:08
2490,2582,,,,2019-08-09 04:58:06,,,,,,,,,,,
2491,2583,,,,,,,,,,,,2019-08-09 05:29:04,,2019-08-09 05:29:04,2019-08-09 05:29:03
2492,2584,,,2019-08-09 06:17:57,2019-08-09 06:17:57,,,,,,,,2019-08-09 06:07:16,,2019-08-09 06:07:16,2019-08-09 06:07:16
2493,2585,,,2019-08-09 07:01:45,,,,,,,,,2019-08-09 06:54:25,,2019-08-09 06:54:25,2019-08-09 06:54:25
2494,2586,,,2019-08-09 07:49:09,,,,,,,,,,,,
2495,2587,,,2019-08-09 08:21:42,2019-08-09 08:21:42,,,,,,,,2019-08-09 08:06:37,,2019-08-09 08:06:37,2019-08-09 08:06:37
2496,2588,,,2019-08-09 08:49:50,,,,,,,,,2019-08-09 08:44:49,,2019-08-09 08:44:49,2019-08-09 08:44:49
2497,2589,,,2019-08-09 09:25:42,2019-08-09 09:35:49,,,,,,,,2019-08-09 09:16:49,,2019-08-09 09:16:49,2019-08-09 09:16:48
2498,2590,,,2019-08-09 10:04:13,2019-08-09 10:04:13,,,,,,,,,,2019-08-09 09:54:57,
2499,2591,2019-08-09 10:21:56,,,,,2019-08-09 10:27:02,,,,,,2019-08-09 10:21:56,,2019-08-09 10:21:56,2019-08-09 10:21:56
2500,2592,,,,,,2019-08-09 11:25:41,,,,,,,,2019-08-09 11:18:13,
2501,2593,2019-08-09 13:03:28,,,,,2019-08-09 13:06:09,,,,,,,,2019-08-09 12:53:26,
2502,2594,,,,,,2019-08-09 13:58:06,,,,,,2019-08-09 13:52:58,,2019-08-09 13:52:58,2019-08-09 13:52:58
2503,2596,,,,,,2019-08-09 14:39:52,,,,,2019-08-09 14:39:52,2019-08-09 14:35:20,,2019-08-09 14:35:20,2019-08-09 14:35:20
2504,2597,2019-08-09 15:17:06,,,,,2019-08-09 15:18:53,,,,,,,,2019-08-09 15:13:53,
2505,2598,,,,,,2019-08-09 15:55:07,,,,,,,,2019-08-09 15:49:28,
2506,2601,,,2019-08-09 17:26:16,,,,,,,,,,,2019-08-09 17:20:17,2019-08-09 17:20:17
2507,2602,,,2019-08-09 18:06:04,,,,,,,,,2019-08-09 17:56:01,,2019-08-09 17:56:01,2019-08-09 17:56:01
2508,2603,,,,,,,,,,,,2019-08-09 18:31:07,,2019-08-09 18:31:07,2019-08-09 18:31:07
2509,2604,,,2019-08-09 19:37:21,,,,,,,,,2019-08-09 19:17:52,,2019-08-09 19:17:52,2019-08-09 19:17:52
2510,2605,,,,,,2019-08-09 20:23:44,,,,,2019-08-09 20:23:44,,,2019-08-09 20:13:38,
2511,2606,2019-08-09 21:34:10,,2019-08-09 21:36:07,,,2019-08-09 21:36:06,,,,,,2019-08-09 21:19:52,,2019-08-09 21:19:52,
2512,2607,2019-08-09 22:29:33,,,,,,,,,,,2019-08-09 22:25:44,,2019-08-09 22:25:44,
2513,2609,2019-08-10 00:20:44,,,,,2019-08-10 00:28:29,,,,,2019-08-10 00:28:29,2019-08-10 00:15:05,,2019-08-10 00:15:06,2019-08-10 00:15:05
2514,2610,,,2019-08-10 01:32:21,,,,,,,,,2019-08-10 00:51:08,,2019-08-10 00:51:08,2019-08-10 00:51:08
2515,2611,,,,,,,,,,,,2019-08-10 01:59:56,,2019-08-10 01:59:56,
2516,2612,,,2019-08-10 02:42:50,,,,,,,,,2019-08-10 02:34:40,,2019-08-10 02:34:40,2019-08-10 02:34:40
2517,2613,,,2019-08-10 03:49:40,2019-08-10 03:35:38,,,,,,,,2019-08-10 03:24:04,,2019-08-10 03:24:04,2019-08-10 03:24:04
2518,2614,,,,2019-08-10 04:36:22,,,,,,,,2019-08-10 04:30:35,,2019-08-10 04:30:35,2019-08-10 04:30:35
2519,2615,,,,2019-08-10 05:08:23,,,,,,,,2019-08-10 05:00:39,,2019-08-10 05:00:39,2019-08-10 05:00:39
2520,2616,,,,,,,,,,2019-08-10 05:43:25,,2019-08-10 05:36:00,,2019-08-10 05:36:00,2019-08-10 05:36:00
2521,2617,,,2019-08-10 06:14:18,,,,,,,2019-08-10 06:14:18,,,,,
2522,2618,,,,2019-08-10 07:01:59,,,,,,2019-08-10 07:01:59,,2019-08-10 06:46:39,,2019-08-10 06:46:39,2019-08-10 06:46:39
2523,2619,,,,2019-08-10 07:56:15,,,,,,2019-08-10 07:56:15,,2019-08-10 07:44:47,,2019-08-10 07:44:47,2019-08-10 07:44:47
2524,2620,,,,2019-08-10 08:23:37,,,,,,,,2019-08-10 08:15:26,,2019-08-10 08:15:27,2019-08-10 08:15:26
2525,2621,,,,2019-08-10 08:41:43,,,,,,,,,,,
2526,2622,,,2019-08-10 09:21:32,,,2019-08-10 09:21:32,,,,,2019-08-10 09:34:24,,,2019-08-10 09:11:58,
2527,2623,,,,,,2019-08-10 10:53:15,,,,,2019-08-10 10:53:15,2019-08-10 10:48:04,,2019-08-10 10:48:04,2019-08-10 10:48:04
2528,2624,,,,,,,,,,,,2019-08-10 11:41:18,,2019-08-10 11:41:18,
2529,2626,,,,,,,,,,,,,,2019-08-10 12:38:58,
2530,2627,,,,,,,,,,,,,,2019-08-10 13:17:41,
2531,2629,,,,,,,,,,,,,,2019-08-10 14:32:14,
2532,2630,,,,,,,,,,,,2019-08-10 16:14:31,,2019-08-10 16:14:31,2019-08-10 16:14:31
2533,2631,,,2019-08-10 17:38:07,,,2019-08-10 17:21:47,,,,,,2019-08-10 17:14:38,,2019-08-10 17:14:38,2019-08-10 17:14:38
2534,2632,,,2019-08-10 19:15:20,,,2019-08-10 19:05:05,,,,,,,,2019-08-10 18:57:30,2019-08-10 18:57:30
2535,2633,,,2019-08-10 20:22:34,,,2019-08-10 20:10:21,,,,,,2019-08-10 20:00:46,,2019-08-10 20:00:46,2019-08-10 20:00:46
2536,2634,,,2019-08-10 21:24:01,,,2019-08-10 21:06:15,,,,,,,,2019-08-10 20:59:14,
2537,2635,,,2019-08-10 22:03:39,,,2019-08-10 21:51:40,,,,,,2019-08-10 21:46:06,,2019-08-10 21:46:06,2019-08-10 21:46:06
2538,2636,,,2019-08-10 22:43:10,,,2019-08-10 22:31:40,,,,,,,,2019-08-10 22:25:08,2019-08-10 22:25:08
2539,2637,,,2019-08-10 23:28:12,,,2019-08-10 23:28:12,,,,,,,,2019-08-10 23:10:48,
2540,2638,,,2019-08-11 00:26:10,,,,,,,,,,,2019-08-11 00:08:25,
2541,2639,,,,,,,,,,2019-08-11 01:46:20,,2019-08-11 01:39:01,,2019-08-11 01:39:01,2019-08-11 01:39:01
2542,2640,,,,2019-08-11 02:34:23,,,,,,,,2019-08-11 02:29:09,,2019-08-11 02:29:09,2019-08-11 02:29:09
2543,2641,,,2019-08-11 03:20:17,2019-08-11 03:20:17,,,,,,,,2019-08-11 03:11:45,,2019-08-11 03:11:45,2019-08-11 03:11:45
2544,2642,,,2019-08-11 04:42:00,,,,,,,,,2019-08-11 04:33:08,,2019-08-11 04:33:08,2019-08-11 04:33:08
2545,2643,,,,2019-08-11 06:00:45,,,,,,,,2019-08-11 05:36:17,,2019-08-11 05:36:18,2019-08-11 05:36:17
2546,2644,,,2019-08-11 07:04:04,,,,,,,,,,,2019-08-11 06:59:03,
2547,2645,,,2019-08-11 07:48:40,2019-08-11 07:48:40,,,,,,,,2019-08-11 07:43:17,,2019-08-11 07:43:18,2019-08-11 07:43:17
2548,2646,,,2019-08-11 08:47:40,2019-08-11 08:47:40,,,,,,,,2019-08-11 08:38:05,,2019-08-11 08:38:05,2019-08-11 08:38:05
2549,2647,,,2019-08-11 10:56:38,,,,,,2019-08-11 11:12:43,,,,,2019-08-11 10:39:39,
2550,2648,,,2019-08-11 11:49:39,,,,,,2019-08-11 12:13:43,,,,,2019-08-11 11:33:27,
2551,2649,,,2019-08-11 12:56:04,,,,,,2019-08-11 13:20:19,,,,,2019-08-11 12:38:12,
2552,2650,,,2019-08-11 13:41:31,2019-08-11 13:52:56,,,,,2019-08-11 13:54:18,,,,,2019-08-11 13:36:34,
2553,2651,,,2019-08-11 14:22:38,,,,,,2019-08-11 14:33:19,,,,,2019-08-11 14:16:32,
2554,2652,,,2019-08-11 14:51:42,,,,,,2019-08-11 15:09:33,,,,,2019-08-11 14:47:37,
2555,2653,,,,,,,,,,,,,,2019-08-11 15:36:03,
2556,2654,,,,,,2019-08-11 16:35:59,,,,,,,,2019-08-11 16:15:31,2019-08-11 16:15:31
2557,2655,,,,,,2019-08-11 17:37:39,,,,,2019-08-11 17:25:23,,,2019-08-11 17:17:57,
2558,2656,,,,,,2019-08-11 18:39:13,,,,,2019-08-11 18:39:13,2019-08-11 18:34:14,,2019-08-11 18:34:14,2019-08-11 18:34:14
2559,2657,,,,,,2019-08-11 20:50:47,,,,,,,,2019-08-11 20:41:39,
2560,2658,,,2019-08-11 21:24:55,,,,,,,,,,,2019-08-11 21:20:49,
2561,2659,,,,,,2019-08-11 21:57:27,,,,,,,,2019-08-11 21:45:32,2019-08-11 21:45:32
2562,2660,,,,,,,,,,,,2019-08-11 23:34:50,,2019-08-11 23:34:50,2019-08-11 23:34:50
2563,2661,,,,,,2019-08-12 00:59:44,,,,,,2019-08-12 00:25:37,,2019-08-12 00:25:37,2019-08-12 00:25:37
2564,2662,,,2019-08-12 01:40:44,,,2019-08-12 01:53:24,,,,,,,,2019-08-12 01:34:36,
2565,2663,,,2019-08-12 02:18:12,,,2019-08-12 02:33:17,,,,,,2019-08-12 02:12:18,,2019-08-12 02:12:18,2019-08-12 02:12:18
2566,2664,,,2019-08-12 02:59:22,,,2019-08-12 03:08:46,,,,,,,,2019-08-12 02:56:00,2019-08-12 02:56:00
2567,2665,,,,,,2019-08-12 03:33:09,,,,,,,,2019-08-12 03:29:56,
2568,2666,,,,,,2019-08-12 03:59:17,,,,,2019-08-12 03:59:17,2019-08-12 03:55:47,,2019-08-12 03:55:47,2019-08-12 03:55:47
2569,2667,,,,,,2019-08-12 04:35:33,,,,,,,,2019-08-12 04:23:21,2019-08-12 04:23:21
2570,2668,,,,,,2019-08-12 05:01:41,,,,,2019-08-12 05:01:41,2019-08-12 04:58:11,,2019-08-12 04:58:11,2019-08-12 04:58:11
2571,2669,,,,,,,,,,,,2019-08-12 05:22:08,,2019-08-12 05:22:08,2019-08-12 05:22:08
2572,2670,,,,,,2019-08-12 05:49:49,,,,,,,,2019-08-12 05:45:40,
2573,2671,,,,,,2019-08-12 06:44:47,,,,,2019-08-12 06:44:47,2019-08-12 06:38:15,,,2019-08-12 06:38:15
2574,2672,,,,,,2019-08-12 07:23:29,,,,,2019-08-12 07:21:46,,,2019-08-12 07:13:54,
2575,2673,,,,,,2019-08-12 08:08:12,,,,,,,,2019-08-12 08:00:49,
2576,2674,,,,,,2019-08-12 09:16:13,,,,,2019-08-12 09:29:10,,,2019-08-12 09:08:25,
2577,2675,,,2019-08-12 10:09:10,,2019-08-12 10:09:10,,,,,,,2019-08-12 10:01:39,,2019-08-12 10:01:39,2019-08-12 10:01:39
2578,2676,,,2019-08-12 11:11:12,,2019-08-12 11:11:12,,,,,,,,,2019-08-12 11:00:59,
2579,2677,,,2019-08-12 11:31:20,,2019-08-12 11:31:20,,,,,,,2019-08-12 11:24:53,,2019-08-12 11:24:53,2019-08-12 11:24:53
2580,2678,,,2019-08-12 12:00:10,,,,,,,,,2019-08-12 11:56:01,,2019-08-12 11:56:01,2019-08-12 11:56:01
2581,2679,,,,,,2019-08-12 12:41:54,,,,,2019-08-12 12:41:54,2019-08-12 12:36:45,,2019-08-12 12:36:45,2019-08-12 12:36:45
2582,2680,,,2019-08-12 13:15:46,,,,,,,,,2019-08-12 13:09:09,,2019-08-12 13:09:09,2019-08-12 13:09:09
