,key,Начало нагрева дугой,Конец нагрева дугой,Активная мощность,Реактивная мощность
11388,2483,2019-08-05 12:22:50,2019-08-05 12:25:48,0.6282441616,0.5776866078
11389,2484,2019-08-05 12:37:12,2019-08-05 12:39:13,0.4079784794,0.2656225264
11390,2484,2019-08-05 12:43:52,2019-08-05 12:45:57,0.4072513878,0.3032132983
11391,2485,2019-08-05 13:18:53,2019-08-05 13:20:47,0.3689887483,0.2978045344
11392,2485,2019-08-05 13:25:11,2019-08-05 13:34:51,2.1363272965,1.7275933027
11393,2485,2019-08-05 13:43:06,2019-08-05 13:45:46,0.6835098267,0.4466824532
11394,2485,2019-08-05 13:46:52,2019-08-05 13:50:44,0.9989945889,0.6430346966
11395,2485,2019-08-05 13:52:13,2019-08-05 13:52:52,0.1640810966,0.1040558815
11396,2486,2019-08-05 14:09:05,2019-08-05 14:12:18,0.7783666751999999,0.6702723503
11397,2486,2019-08-05 14:13:18,2019-08-05 14:15:33,0.5349184871,0.4931046367
11398,2487,2019-08-05 14:51:26,2019-08-05 14:53:40,0.4212671763,0.2958324254
11399,2487,2019-08-05 14:55:30,2019-08-05 14:56:36,0.2045130432,0.1317487061
11400,2487,2019-08-05 15:01:19,2019-08-05 15:05:33,0.8715561031999999,0.6779521406
11401,2487,2019-08-05 15:07:54,2019-08-05 15:10:09,0.4941241741,0.3613295554999999
11402,2487,2019-08-05 15:12:22,2019-08-05 15:13:35,0.266898036,0.1919717789
11403,2487,2019-08-05 15:17:42,2019-08-05 15:19:38,0.4341108799,0.3151655197
11404,2487,2019-08-05 15:21:58,2019-08-05 15:25:43,0.9341340065,0.62304914
11405,2487,2019-08-05 15:27:10,2019-08-05 15:30:15,0.8107614517,0.5082623959
11406,2488,2019-08-05 19:16:06,2019-08-05 19:18:24,0.4426793947,0.4105980097999999
11407,2488,2019-08-05 19:24:40,2019-08-05 19:27:54,0.6488444507,0.6464416385
11408,2488,2019-08-05 19:39:06,2019-08-05 19:41:05,0.3896305560999999,0.4035221338
11409,2488,2019-08-05 19:50:15,2019-08-05 19:51:19,0.1581236124,0.2656509876
11410,2488,2019-08-05 19:52:58,2019-08-05 19:54:27,0.2056518793,0.4147342443
11411,2489,2019-08-05 20:25:12,2019-08-05 20:27:31,0.4732390593,0.4250953197
11412,2489,2019-08-05 20:31:33,2019-08-05 20:34:22,0.5461014211,0.5765095651
11413,2490,2019-08-05 21:52:03,2019-08-05 21:54:02,0.421034462,0.3254237771
11414,2490,2019-08-05 21:57:24,2019-08-05 22:04:01,1.6050463915000002,1.3279242218
11415,2490,2019-08-05 22:09:42,2019-08-05 22:12:15,0.6819727420999999,0.4749971628
11416,2490,2019-08-05 22:13:27,2019-08-05 22:17:37,1.1265661716,0.7779707909
11417,2490,2019-08-05 22:25:08,2019-08-05 22:26:21,0.3348379135,0.225256443
11418,2492,2019-08-05 22:37:53,2019-08-05 22:40:01,0.4510124651,0.3405606449
11419,2492,2019-08-05 22:49:38,2019-08-05 22:55:57,1.3369145393,1.0787132382
11420,2492,2019-08-05 23:05:44,2019-08-05 23:08:39,0.7833572626,0.5149796009000001
11421,2493,2019-08-05 23:31:07,2019-08-05 23:35:00,0.8797369906999999,0.8124746601999999
11422,2493,2019-08-05 23:50:54,2019-08-05 23:53:12,0.5995610952,0.4279791713
11423,2493,2019-08-05 23:54:14,2019-08-05 23:54:48,0.14798069,0.1052063703999999
11424,2494,2019-08-06 00:03:10,2019-08-06 00:04:53,0.462349251,0.3136988878
11425,2494,2019-08-06 00:06:31,2019-08-06 00:10:56,1.1972635984,0.868047297
11426,2494,2019-08-06 00:13:08,2019-08-06 00:16:10,0.8394247293000001,0.5742539167
11427,2495,2019-08-06 00:31:05,2019-08-06 00:34:32,0.8750210045,0.7052811384000001
11428,2495,2019-08-06 00:36:23,2019-08-06 00:40:17,1.0621638298,0.7692814469
11429,2495,2019-08-06 00:42:01,2019-08-06 00:45:04,0.8382695913,0.5813362597999999
11430,2495,2019-08-06 00:49:34,2019-08-06 00:51:13,0.4352357388,0.304877758
11431,2496,2019-08-06 01:00:06,2019-08-06 01:02:03,0.3936254245,0.2873553038
11432,2496,2019-08-06 01:04:10,2019-08-06 01:06:46,0.6873486637999999,0.4845456778999999
11433,2496,2019-08-06 01:08:04,2019-08-06 01:11:37,1.0063698292,0.6527302861
11434,2496,2019-08-06 01:13:39,2019-08-06 01:15:23,0.5092251301,0.3202261925
11435,2496,2019-08-06 01:16:04,2019-08-06 01:18:06,0.5566949844,0.364125967
11436,2496,2019-08-06 01:19:44,2019-08-06 01:23:32,1.049800396,0.7012014389
11437,2497,2019-08-06 01:38:01,2019-08-06 01:40:37,0.5809828852000001,0.504511714
11438,2497,2019-08-06 01:42:57,2019-08-06 01:46:24,0.8345391154,0.7012178898
11439,2497,2019-08-06 01:47:19,2019-08-06 01:50:45,0.7968572378000001,0.6455392838
11440,2498,2019-08-06 01:57:46,2019-08-06 02:02:02,1.1628948327,0.8325185776
11441,2498,2019-08-06 02:04:38,2019-08-06 02:06:51,0.5984473228,0.4127703309
11442,2498,2019-08-06 02:07:58,2019-08-06 02:10:05,0.5745221375999999,0.389888525
11443,2498,2019-08-06 02:12:24,2019-08-06 02:15:37,0.8926477432,0.6041859388
11444,2498,2019-08-06 02:19:43,2019-08-06 02:20:24,0.1802134514,0.1160647869
11445,2499,2019-08-06 02:32:56,2019-08-06 02:38:08,1.4258671641,1.0433377028
11446,2499,2019-08-06 02:41:09,2019-08-06 02:44:34,0.9784065485,0.627802968
11447,2499,2019-08-06 02:46:03,2019-08-06 02:50:58,1.3812639713,0.8942524195
11448,2499,2019-08-06 02:54:31,2019-08-06 02:55:42,0.3128931521999999,0.212471962
11449,2500,2019-08-06 03:04:14,2019-08-06 03:08:50,1.1894011369,0.9679024816
11450,2500,2019-08-06 03:12:46,2019-08-06 03:16:47,1.1416240931,0.839004457
11451,2500,2019-08-06 03:17:47,2019-08-06 03:22:27,1.3073585033,0.941408515
11452,2500,2019-08-06 03:25:28,2019-08-06 03:26:25,0.2404301167,0.1951246262
11453,2501,2019-08-06 03:40:49,2019-08-06 03:43:55,0.6582307764,0.4734178185
11454,2501,2019-08-06 03:48:50,2019-08-06 03:51:51,0.7815953493000001,0.6020726562
11455,2501,2019-08-06 04:02:31,2019-08-06 04:06:18,1.0116387606,0.6952773333
11456,2501,2019-08-06 04:07:22,2019-08-06 04:08:54,0.4058761596999999,0.2665320635
11457,2501,2019-08-06 04:16:28,2019-08-06 04:20:33,1.1076200008,0.7470543384999999
11458,2501,2019-08-06 04:22:25,2019-08-06 04:23:12,0.1993269919999999,0.133143425
11459,2502,2019-08-06 04:39:14,2019-08-06 04:42:24,0.8098117531,0.5981666446
11460,2502,2019-08-06 04:47:06,2019-08-06 04:49:32,0.6360992789,0.4649029374
11461,2502,2019-08-06 04:52:51,2019-08-06 04:55:03,0.5738310814,0.3986136913
11462,2502,2019-08-06 04:59:04,2019-08-06 05:00:19,0.2599170208,0.1966515778999999
11463,2503,2019-08-06 05:27:19,2019-08-06 05:30:08,0.5960078853999999,0.4437730014
11464,2503,2019-08-06 05:38:24,2019-08-06 05:40:54,0.520111084,0.4313361645
11465,2503,2019-08-06 05:50:49,2019-08-06 05:53:54,0.7713220118999999,0.524766624
11466,2503,2019-08-06 06:02:56,2019-08-06 06:04:45,0.4892369509,0.3324939013
11467,2504,2019-08-06 06:31:18,2019-08-06 06:34:34,0.6706732958,0.5847043990999999
11468,2504,2019-08-06 06:38:13,2019-08-06 06:42:50,1.1266346574,0.9723822474
11469,2504,2019-08-06 06:44:13,2019-08-06 06:45:30,0.3190410137,0.2319808005999999
11470,2504,2019-08-06 06:53:53,2019-08-06 06:57:17,0.9004912376,0.659507513
11471,2504,2019-08-06 06:58:24,2019-08-06 06:59:29,0.2797892094,0.2124540805999999
11472,2505,2019-08-06 07:14:27,2019-08-06 07:17:15,0.5365081744,0.5303035975
11473,2505,2019-08-06 07:21:11,2019-08-06 07:24:07,0.5799505115,0.5636249781
11474,2505,2019-08-06 07:35:41,2019-08-06 07:37:47,0.4179213047,0.4287129641
11475,2505,2019-08-06 07:43:27,2019-08-06 07:44:35,0.2430446148,0.2458095551
11476,2505,2019-08-06 07:46:45,2019-08-06 07:47:10,0.0887846947,0.0851558447
11477,2506,2019-08-06 08:04:04,2019-08-06 08:06:02,0.407172905,0.3089220822
11478,2506,2019-08-06 08:10:56,2019-08-06 08:14:26,0.8889913559,0.6230562627
11479,2506,2019-08-06 08:15:25,2019-08-06 08:17:01,0.4191334248,0.2787963152
11480,2506,2019-08-06 08:21:18,2019-08-06 08:25:22,1.0802463293,0.7187640667
11481,2506,2019-08-06 08:27:00,2019-08-06 08:31:25,1.1880869865,0.8247240781999999
11482,2506,2019-08-06 08:33:01,2019-08-06 08:35:07,0.5395123959,0.3695244789
11483,2506,2019-08-06 08:36:52,2019-08-06 08:38:05,0.3251657485999999,0.2188327312
11484,2507,2019-08-06 08:56:03,2019-08-06 09:01:03,1.122367572,0.996760726
11485,2507,2019-08-06 09:03:40,2019-08-06 09:04:19,0.1567047834,0.1131486297
11486,2507,2019-08-06 09:06:14,2019-08-06 09:09:39,0.9082816839,0.6781215668
11487,2507,2019-08-06 09:12:10,2019-08-06 09:16:00,1.0416152477,0.7145662308
11488,2507,2019-08-06 09:18:18,2019-08-06 09:19:19,0.2703557014,0.1771457195
11489,2508,2019-08-06 09:40:19,2019-08-06 09:42:12,0.3933499148,0.2913537025
11490,2508,2019-08-06 09:51:19,2019-08-06 09:51:45,0.0815190971,0.0743718147
11491,2508,2019-08-06 09:53:49,2019-08-06 09:56:33,0.537612021,0.5046919286
11492,2508,2019-08-06 10:02:29,2019-08-06 10:06:29,1.0447262526,0.7501519322
11493,2508,2019-08-06 10:08:43,2019-08-06 10:10:59,0.6063215733,0.4334584475
11494,2508,2019-08-06 10:15:35,2019-08-06 10:17:24,0.4825284481,0.3462901115
11495,2508,2019-08-06 10:19:26,2019-08-06 10:20:54,0.3782446384,0.2702796459
11496,2509,2019-08-06 10:37:42,2019-08-06 10:39:55,0.4591055362,0.3685415386999999
11497,2509,2019-08-06 10:42:43,2019-08-06 10:48:16,1.3125613928,0.9788618386
11498,2509,2019-08-06 10:50:24,2019-08-06 10:53:41,0.8581658602,0.5690624714
11499,2509,2019-08-06 10:58:21,2019-08-06 11:01:20,0.7778828144,0.5264062881
11500,2509,2019-08-06 11:04:27,2019-08-06 11:06:33,0.5509624481000001,0.3551757336
11501,2509,2019-08-06 11:09:36,2019-08-06 11:10:44,0.2868914603999999,0.1929559708
11502,2510,2019-08-06 11:23:16,2019-08-06 11:25:17,0.4015013865,0.3216285706
11503,2510,2019-08-06 11:28:05,2019-08-06 11:31:49,0.8869585991,0.6787801385
11504,2510,2019-08-06 11:33:26,2019-08-06 11:36:54,0.9069162607,0.6018272638000001
11505,2510,2019-08-06 11:38:42,2019-08-06 11:42:40,1.0186200142,0.6665815115
11506,2510,2019-08-06 11:44:03,2019-08-06 11:45:23,0.3435983657999999,0.2163636684
11507,2510,2019-08-06 11:46:12,2019-08-06 11:47:24,0.3062963486,0.1908297539
11508,2510,2019-08-06 11:49:50,2019-08-06 11:51:36,0.4409155846,0.2809166908
11509,2511,2019-08-06 12:00:50,2019-08-06 12:02:26,0.3260835146,0.2089426219
11510,2511,2019-08-06 12:03:59,2019-08-06 12:08:04,0.9972531497,0.6550759524
11511,2511,2019-08-06 12:09:47,2019-08-06 12:12:33,0.7001618146999999,0.4233645796999999
11512,2511,2019-08-06 12:14:46,2019-08-06 12:17:27,0.7135283947,0.4266045094
11513,2511,2019-08-06 12:20:57,2019-08-06 12:21:39,0.1702694893,0.1003314257
11514,2511,2019-08-06 12:27:17,2019-08-06 12:29:38,0.5879006386,0.3525886535999999
11515,2511,2019-08-06 12:34:47,2019-08-06 12:35:04,0.0646831989,0.0365180969
11516,2511,2019-08-06 12:39:47,2019-08-06 12:40:56,0.3006927967,0.1840760708
11517,2512,2019-08-06 12:47:54,2019-08-06 12:52:06,0.8635714572,0.8204030991
11518,2512,2019-08-06 12:53:44,2019-08-06 12:54:50,0.243366003,0.2326294184
11519,2512,2019-08-06 12:55:39,2019-08-06 12:58:37,0.6894705295999999,0.6873058081
11520,2512,2019-08-06 12:59:58,2019-08-06 13:01:27,0.3541840315,0.3575588464999999
11521,2513,2019-08-06 13:07:17,2019-08-06 13:09:27,0.4175530232,0.301527977
11522,2513,2019-08-06 13:14:23,2019-08-06 13:19:13,1.1949117184,0.8807580769
11523,2513,2019-08-06 13:21:14,2019-08-06 13:24:18,0.8096821308,0.5154802799
11524,2513,2019-08-06 13:26:34,2019-08-06 13:28:57,0.5890290737,0.3896476029999999
11525,2513,2019-08-06 13:33:17,2019-08-06 13:34:02,0.1879224777,0.1295821667
11526,2513,2019-08-06 13:35:07,2019-08-06 13:35:25,0.0741169453,0.0484967232
11527,2514,2019-08-06 13:56:48,2019-08-06 13:59:07,0.4292602539,0.3352460861
11528,2514,2019-08-06 14:04:18,2019-08-06 14:08:14,0.7268773019,0.6584424675
11529,2514,2019-08-06 14:10:09,2019-08-06 14:13:21,0.6656107903,0.5941599607
11530,2514,2019-08-06 14:15:34,2019-08-06 14:18:36,0.7093682289,0.6263629197999999
11531,2514,2019-08-06 14:25:05,2019-08-06 14:27:36,0.5984752178,0.5170991421
11532,2514,2019-08-06 14:29:28,2019-08-06 14:31:11,0.4040048122,0.3503580093
11533,2515,2019-08-06 14:53:17,2019-08-06 14:55:03,0.3407839059,0.2436586767
11534,2515,2019-08-06 14:57:10,2019-08-06 15:01:41,0.9027916491,0.6440573633
11535,2515,2019-08-06 15:04:58,2019-08-06 15:06:49,0.3835054636,0.2910940051
11536,2515,2019-08-06 15:14:31,2019-08-06 15:16:26,0.4705513716,0.3530106543999999
11537,2515,2019-08-06 15:19:56,2019-08-06 15:20:59,0.2575519085,0.1891694069
11538,2515,2019-08-06 15:21:56,2019-08-06 15:25:00,0.7742333412000001,0.5413265228
11539,2516,2019-08-06 15:30:06,2019-08-06 15:32:14,0.4274095406,0.3136786819
11540,2516,2019-08-06 15:34:38,2019-08-06 15:38:58,0.9443255663,0.7070115805
11541,2516,2019-08-06 15:46:30,2019-08-06 15:51:32,1.0824754238,0.9078694582
11542,2516,2019-08-06 15:53:14,2019-08-06 15:58:32,1.1359083652,0.8836444616
11543,2516,2019-08-06 15:59:59,2019-08-06 16:02:02,0.4730975628,0.4017307758
11544,2516,2019-08-06 16:03:31,2019-08-06 16:06:45,0.7659330368,0.6214046478
11545,2517,2019-08-06 16:22:50,2019-08-06 16:25:25,0.5312802713,0.4001029134
11546,2517,2019-08-06 16:27:29,2019-08-06 16:33:06,1.0717387199,0.812728703
11547,2517,2019-08-06 16:37:01,2019-08-06 16:39:35,0.4886276722,0.3630592822999999
11548,2517,2019-08-06 16:54:33,2019-08-06 16:56:17,0.3457231522,0.2505117655
11549,2517,2019-08-06 16:57:57,2019-08-06 16:59:18,0.3023526669,0.2407596111
11550,2518,2019-08-06 17:08:55,2019-08-06 17:11:08,0.4197334433,0.3755736053
11551,2518,2019-08-06 17:13:44,2019-08-06 17:16:16,0.5433569252,0.5031508207000001
11552,2518,2019-08-06 17:21:03,2019-08-06 17:25:41,0.9971360564,0.8897116184
11553,2518,2019-08-06 17:27:11,2019-08-06 17:30:45,0.7999545336,0.7456531525
11554,2518,2019-08-06 17:34:05,2019-08-06 17:35:44,0.3516712189,0.3206551075
11555,2519,2019-08-06 17:45:12,2019-08-06 17:47:17,0.3960525181,0.3440113597999999
11556,2519,2019-08-06 17:49:08,2019-08-06 17:55:16,1.3360978067,1.1736148000000002
11557,2519,2019-08-06 18:04:56,2019-08-06 18:08:01,0.7101742029000001,0.6162008046999999
11558,2519,2019-08-06 18:10:32,2019-08-06 18:12:51,0.5360298157,0.4680771828
11559,2520,2019-08-06 18:25:38,2019-08-06 18:28:45,0.6478592424,0.5104188919
11560,2520,2019-08-06 18:31:45,2019-08-06 18:34:34,0.4054340124,0.3639097214
11561,2520,2019-08-06 18:42:05,2019-08-06 18:43:15,0.1661378144999999,0.1469738483
11562,2520,2019-08-06 18:55:46,2019-08-06 18:56:26,0.1002485752,0.0806170702
11563,2520,2019-08-06 19:01:14,2019-08-06 19:04:11,0.6298431158,0.5578020811
11564,2521,2019-08-06 19:19:55,2019-08-06 19:22:07,0.4380772774,0.4024704695
11565,2521,2019-08-06 19:25:12,2019-08-06 19:30:40,1.0981703401,1.0123372078
11566,2521,2019-08-06 19:34:17,2019-08-06 19:36:52,0.5524822474000001,0.4708551168
11567,2521,2019-08-06 19:38:33,2019-08-06 19:42:48,0.9863643646,0.8347603083
11568,2522,2019-08-06 19:53:55,2019-08-06 19:56:06,0.433828308,0.3295724988
11569,2522,2019-08-06 19:58:31,2019-08-06 20:03:01,0.9087231457,0.7166427374
11570,2522,2019-08-06 20:11:24,2019-08-06 20:13:55,0.5629339218,0.3670879602
11571,2522,2019-08-06 20:22:20,2019-08-06 20:23:04,0.1567027569,0.1147304773
11572,2523,2019-08-06 20:32:10,2019-08-06 20:34:36,0.4592740238,0.3762249351
11573,2523,2019-08-06 20:37:39,2019-08-06 20:38:57,0.2454407811,0.2172535062
11574,2523,2019-08-06 20:47:37,2019-08-06 20:48:58,0.2647922039,0.2161380053
11575,2523,2019-08-06 20:55:04,2019-08-06 20:56:49,0.37658602,0.3440974951
11576,2524,2019-08-06 21:36:12,2019-08-06 21:38:55,0.5138699807,0.3802336752
11577,2524,2019-08-06 21:45:37,2019-08-06 21:50:07,0.8634523748999999,0.8173376322
11578,2524,2019-08-06 22:09:39,2019-08-06 22:14:44,0.9870983362,1.158411622
11579,2524,2019-08-06 22:16:32,2019-08-06 22:19:34,0.6168451309,0.6679899693
11580,2524,2019-08-06 22:25:09,2019-08-06 22:27:07,0.3885729313,0.3910019398
11581,2525,2019-08-06 22:41:11,2019-08-06 22:43:18,0.3916573511,0.2953224778
11582,2525,2019-08-06 22:46:33,2019-08-06 22:49:50,0.7416301072,0.6428003609
11583,2525,2019-08-06 22:59:27,2019-08-06 23:02:19,0.7680903673,0.5228271484
11584,2525,2019-08-06 23:03:44,2019-08-06 23:05:44,0.5327439307999999,0.356613636
11585,2525,2019-08-06 23:10:41,2019-08-06 23:12:39,0.5064094067,0.3473427296
11586,2526,2019-08-06 23:25:53,2019-08-06 23:29:21,0.7002455535,0.6210781336
11587,2526,2019-08-06 23:32:54,2019-08-06 23:36:16,0.8403785229,0.7361773252
11588,2526,2019-08-06 23:37:57,2019-08-06 23:39:45,0.4620329142,0.3600716590999999
11589,2526,2019-08-06 23:40:47,2019-08-06 23:43:42,0.7794146538,0.525755167
11590,2526,2019-08-06 23:45:46,2019-08-06 23:49:44,1.0509958267,0.7018692493
11591,2526,2019-08-06 23:53:44,2019-08-06 23:56:29,0.7454462051,0.5018656254
11592,2526,2019-08-06 23:57:43,2019-08-06 23:58:57,0.3313741684,0.2240402698999999
11593,2527,2019-08-07 00:07:41,2019-08-07 00:10:57,0.8591194545,0.6682432294
11594,2527,2019-08-07 00:14:06,2019-08-07 00:16:53,0.752771318,0.4992243648
11595,2527,2019-08-07 00:24:49,2019-08-07 00:26:45,0.5254943371,0.3520168065999999
11596,2528,2019-08-07 01:03:44,2019-08-07 01:06:36,0.5987501038,0.4763304889
11597,2528,2019-08-07 01:45:52,2019-08-07 01:48:51,0.6792613268000001,0.6759063601
11598,2529,2019-08-07 01:59:27,2019-08-07 02:01:38,0.4582828909,0.3682135344
11599,2529,2019-08-07 02:05:26,2019-08-07 02:08:44,0.6622478366,0.6356513798
11600,2530,2019-08-07 02:41:22,2019-08-07 02:43:38,0.4780031925999999,0.3543574214
11601,2530,2019-08-07 02:49:59,2019-08-07 02:51:38,0.4157923161999999,0.3076164126
11602,2530,2019-08-07 02:52:35,2019-08-07 02:53:21,0.1893556714,0.1372061372
11603,2530,2019-08-07 02:54:00,2019-08-07 02:55:52,0.4736748934,0.3598371743999999
11604,2530,2019-08-07 02:57:29,2019-08-07 03:03:11,1.5645703077000002,1.0329130888
11605,2530,2019-08-07 03:05:52,2019-08-07 03:06:33,0.1815135479,0.1191804409
11606,2530,2019-08-07 03:08:48,2019-08-07 03:10:59,0.5915060043,0.3885154724
11607,2531,2019-08-07 03:20:23,2019-08-07 03:22:38,0.460903897,0.346411556
11608,2531,2019-08-07 03:26:12,2019-08-07 03:29:13,0.7880928218000001,0.5655384362
11609,2531,2019-08-07 03:31:29,2019-08-07 03:33:27,0.5344449282,0.3567928076
11610,2531,2019-08-07 03:37:37,2019-08-07 03:38:19,0.1813691854,0.1203374863
11611,2532,2019-08-07 03:56:37,2019-08-07 04:00:05,0.7386948356,0.6259920001
11612,2532,2019-08-07 04:02:35,2019-08-07 04:06:27,1.024664104,0.7738600969
11613,2532,2019-08-07 04:08:50,2019-08-07 04:13:34,1.2378290892,0.9981609583
11614,2532,2019-08-07 04:14:34,2019-08-07 04:16:49,0.5910618304999999,0.4002423286
11615,2533,2019-08-07 04:24:29,2019-08-07 04:27:34,0.6489052059,0.5205760598
11616,2533,2019-08-07 04:29:38,2019-08-07 04:36:29,1.5706905723,1.3414737582
11617,2533,2019-08-07 04:39:47,2019-08-07 04:42:07,0.4841151237,0.3493703603999999
11618,2533,2019-08-07 04:57:25,2019-08-07 04:59:36,0.451581955,0.3353657721999999
11619,2534,2019-08-07 05:12:53,2019-08-07 05:15:20,0.4768816649,0.3618026376
11620,2534,2019-08-07 05:30:25,2019-08-07 05:31:28,0.2085274755999999,0.1527089179
11621,2535,2019-08-07 05:40:43,2019-08-07 05:43:31,0.6013300914999999,0.4660980701
11622,2535,2019-08-07 05:47:01,2019-08-07 05:49:51,0.5808805823,0.4995198846
11623,2535,2019-08-07 05:59:37,2019-08-07 06:01:38,0.4111710786999999,0.3536286354
11624,2536,2019-08-07 06:15:12,2019-08-07 06:18:15,0.6351273071,0.4899272621
11625,2536,2019-08-07 06:25:51,2019-08-07 06:27:02,0.2519348264,0.1963938773
11626,2537,2019-08-07 06:51:59,2019-08-07 06:55:14,0.6797749728,0.5629747417000001
11627,2537,2019-08-07 07:23:53,2019-08-07 07:26:17,0.4990975857,0.4102446436999999
11628,2537,2019-08-07 07:44:04,2019-08-07 07:46:10,0.5407190323,0.4302850365999999
11629,2538,2019-08-07 08:02:12,2019-08-07 08:04:34,0.4809813433,0.3508460522
11630,2538,2019-08-07 08:08:30,2019-08-07 08:11:49,0.6654379666,0.5040634274
11631,2538,2019-08-07 08:24:30,2019-08-07 08:27:45,0.773657918,0.4705237746
11632,2538,2019-08-07 08:36:57,2019-08-07 08:38:22,0.3517297506,0.2106186152
11633,2539,2019-08-07 08:52:31,2019-08-07 08:54:43,0.4420333202,0.2839608788
11634,2539,2019-08-07 08:58:32,2019-08-07 09:01:40,0.6385026574,0.4385623038
11635,2539,2019-08-07 09:15:37,2019-08-07 09:16:08,0.0963333845,0.0645549297
11636,2539,2019-08-07 09:16:59,2019-08-07 09:17:26,0.0850769281,0.0569734573
11637,2539,2019-08-07 09:22:12,2019-08-07 09:23:14,0.2031199932,0.129152298
11638,2540,2019-08-07 10:31:11,2019-08-07 10:33:26,0.4625237538,0.3144057691
11639,2540,2019-08-07 10:38:07,2019-08-07 10:40:56,0.5592489839,0.4566765726
11640,2540,2019-08-07 10:49:33,2019-08-07 10:51:13,0.4133930206,0.2540755868
11641,2540,2019-08-07 10:53:46,2019-08-07 10:54:20,0.1426701546,0.0900080203999999
11642,2540,2019-08-07 10:58:09,2019-08-07 10:59:10,0.2546941042,0.1721409559
11643,2541,2019-08-07 11:06:04,2019-08-07 11:08:10,0.4195775247,0.2832773626
11644,2541,2019-08-07 11:10:38,2019-08-07 11:16:08,1.2956335843,0.9348088503
11645,2541,2019-08-07 11:17:30,2019-08-07 11:18:51,0.3412128686999999,0.224915266
11646,2541,2019-08-07 11:20:14,2019-08-07 11:23:57,0.968187809,0.6214289665
11647,2541,2019-08-07 11:25:26,2019-08-07 11:29:33,1.0567827225,0.6816277504000001
11648,2541,2019-08-07 11:32:01,2019-08-07 11:32:54,0.2095842361,0.1607303619
11649,2541,2019-08-07 11:34:42,2019-08-07 11:37:56,0.8391156197,0.5515818596000001
11650,2542,2019-08-07 11:44:27,2019-08-07 11:46:59,0.5162324277,0.3487530351
11651,2542,2019-08-07 11:49:05,2019-08-07 11:55:12,1.500595212,1.0763562024
11652,2542,2019-08-07 11:59:11,2019-08-07 12:02:01,0.7450947762000001,0.4765299559
11653,2542,2019-08-07 12:03:21,2019-08-07 12:05:47,0.6326436996,0.4002498388
11654,2542,2019-08-07 12:08:29,2019-08-07 12:10:31,0.5298962593,0.3310732841
11655,2542,2019-08-07 12:12:16,2019-08-07 12:14:18,0.52339077,0.3432965279
11656,2543,2019-08-07 15:23:59,2019-08-07 15:27:34,0.7416985573999999,0.4677464962
11657,2543,2019-08-07 15:32:13,2019-08-07 15:34:26,0.3975484967,0.2781848609
11658,2543,2019-08-07 16:01:02,2019-08-07 16:02:29,0.3068895339999999,0.2544685006
11659,2543,2019-08-07 16:06:01,2019-08-07 16:07:09,0.2607401609,0.2131508589
11660,2544,2019-08-07 16:19:28,2019-08-07 16:22:04,0.5166414418,0.4712193012
11661,2544,2019-08-07 16:25:56,2019-08-07 16:35:20,2.1262941957,1.7475506961000002
11662,2544,2019-08-07 16:45:36,2019-08-07 16:46:25,0.1882712841,0.1473560333
11663,2544,2019-08-07 16:48:11,2019-08-07 16:53:12,1.2043247223,0.8835706711
11664,2544,2019-08-07 16:54:20,2019-08-07 16:59:45,1.4399166107,0.9645040035
11665,2544,2019-08-07 17:00:58,2019-08-07 17:03:43,0.7288680076999999,0.4854660034
11666,2544,2019-08-07 17:04:55,2019-08-07 17:05:38,0.1739649773,0.1168446541
11667,2545,2019-08-07 17:11:31,2019-08-07 17:13:50,0.4446777841,0.3759737610999999
11668,2545,2019-08-07 17:16:04,2019-08-07 17:21:58,1.296818018,1.1428996325
11669,2545,2019-08-07 17:32:59,2019-08-07 17:38:35,1.2975184917,1.1129881144
11670,2545,2019-08-07 17:41:06,2019-08-07 17:42:11,0.2463057041,0.2075536251
11671,2546,2019-08-07 17:53:05,2019-08-07 17:55:34,0.5117364121,0.4026468694
11672,2546,2019-08-07 18:00:02,2019-08-07 18:01:53,0.3713100553,0.283716321
11673,2546,2019-08-07 18:07:28,2019-08-07 18:10:05,0.5939365625,0.4261627793
11674,2546,2019-08-07 18:15:15,2019-08-07 18:17:42,0.6096235514,0.4196481705
11675,2546,2019-08-07 18:18:18,2019-08-07 18:19:16,0.2538671494,0.1726610660999999
11676,2546,2019-08-07 18:20:21,2019-08-07 18:21:36,0.3327801228,0.2185332775
11677,2547,2019-08-07 19:02:42,2019-08-07 19:06:14,0.7558460134,0.5345036983
11678,2547,2019-08-07 19:11:29,2019-08-07 19:17:12,1.3611730337,0.9443559647
11679,2547,2019-08-07 19:19:56,2019-08-07 19:22:57,0.7039294243,0.4725959301
11680,2547,2019-08-07 19:26:53,2019-08-07 19:31:08,1.0137765408,0.6927598715000001
11681,2547,2019-08-07 19:33:08,2019-08-07 19:35:56,0.6694450378,0.4590578079
11682,2548,2019-08-07 19:47:59,2019-08-07 19:51:18,0.718263697,0.5036165714
11683,2548,2019-08-07 19:54:58,2019-08-07 20:00:00,1.1328651309,0.7703081369
11684,2548,2019-08-07 20:08:03,2019-08-07 20:10:07,0.4843116999,0.3033682108
11685,2548,2019-08-07 20:14:05,2019-08-07 20:19:47,1.3556270599,0.9612618685
11686,2548,2019-08-07 20:21:36,2019-08-07 20:22:51,0.2777795792,0.1984701157
11687,2548,2019-08-07 20:23:35,2019-08-07 20:25:06,0.3545811176,0.2529292107
