,key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
1398,1470,2019-06-25 12:21:04,,,,,,,,
1399,1471,2019-06-25 13:46:31,,,,,,,,
1400,1472,2019-06-25 14:19:31,,,,,,,,
1401,1473,2019-06-25 14:44:30,,,,,,,,
1402,1474,2019-06-25 15:41:36,,,,,,,,
1403,1475,2019-06-25 16:27:56,,,,,,,,
1404,1476,2019-06-25 17:02:58,,,,,,,,
1405,1477,2019-06-25 17:53:01,,,,,,,,
1406,1478,2019-06-25 18:26:02,,,,,,,,
1407,1479,2019-06-25 19:01:53,,,,,,,,
1408,1480,2019-06-25 19:39:33,,,,,,,,
1409,1481,2019-06-25 20:20:20,,,,,,,,
1410,1482,2019-06-25 21:16:39,,,,,,,,
1411,1483,2019-06-25 22:16:49,,,,,,,,
1412,1484,2019-06-25 22:51:50,,,,,,,,
1413,1485,2019-06-25 23:25:30,,,,,,,,
1414,1486,2019-06-26 00:03:22,,,,,,,,
1415,1487,2019-06-26 00:30:44,,,,,,,,
1416,1488,2019-06-26 01:08:24,,,,,,,,
1417,1489,2019-06-26 01:55:53,,,,,,,,
1418,1490,2019-06-26 02:57:30,,,,,,,,
1419,1491,2019-06-26 04:06:16,,,,,,,,
1420,1492,2019-06-26 05:34:47,,,,,,,,
1421,1493,2019-06-26 06:37:40,,,,,,,,
1422,1494,2019-06-26 07:17:04,,,,,,,,
1423,1495,2019-06-26 07:43:22,,,,,,,,
1424,1496,2019-06-26 08:10:37,2019-06-26 08:12:10,,,,,,,
1425,1497,2019-06-26 08:32:16,2019-06-26 08:47:08,,,,,,,
1426,1498,2019-06-26 09:18:17,2019-06-26 09:19:52,,,,,,,
1427,1499,2019-06-26 09:55:05,,,,,,,,
1428,1500,2019-06-26 10:39:41,,,,,,,,
1429,1501,2019-06-26 11:29:54,,,,,,,,
1430,1502,2019-06-26 12:10:47,2019-06-26 12:12:13,,,,,,,
1431,1503,2019-06-26 12:50:39,2019-06-26 12:51:23,,,,,,,
1432,1504,2019-06-26 13:24:06,2019-06-26 13:23:40,,,,,,,
1433,1505,2019-06-26 14:14:50,2019-06-26 14:18:01,,,,,,,
1434,1506,2019-06-26 15:22:00,2019-06-26 15:23:22,,,,,,,
1435,1507,2019-06-26 15:58:00,,,,,,,,
1436,1508,2019-06-26 16:40:48,2019-06-26 16:42:08,,,,,,,
1437,1509,2019-06-26 17:05:31,2019-06-26 17:08:25,,,,,,,
1438,1510,2019-06-26 17:43:46,2019-06-26 17:45:32,,,,,,,
1439,1511,2019-06-26 18:46:58,2019-06-26 18:48:03,,,,,,,
1440,1512,2019-06-26 19:29:59,,,,,,,,
1441,1513,2019-06-26 20:10:05,2019-06-26 20:11:22,,,,,,,
1442,1514,2019-06-26 20:52:26,,,,,,,,
1443,1515,2019-06-26 23:58:51,2019-06-26 23:58:54,,,,,,,
1444,1516,2019-06-27 00:32:16,,,,,,,,
1445,1517,2019-06-27 01:01:57,2019-06-27 01:02:00,,,,,,,
1446,1518,2019-06-27 01:37:59,2019-06-27 01:49:56,,,,,,,
1447,1519,2019-06-27 02:08:03,,,,,,,,
1448,1520,2019-06-27 02:52:28,2019-06-27 03:12:13,,,,,,,
1449,1521,2019-06-27 03:42:51,2019-06-27 03:49:15,,,,,,,
1450,1522,2019-06-27 04:06:35,,,,,,,,
1451,1523,2019-06-27 04:44:11,,,,,,,,
1452,1524,2019-06-27 06:55:29,,,,,,,,
1453,1529,2019-06-27 16:23:17,2019-06-27 16:39:46,,,,,,,
1454,1530,2019-06-27 17:26:07,2019-06-27 17:27:08,,,,,,,
1455,1531,2019-06-27 18:16:01,2019-06-27 18:16:59,,,,,,,
1456,1532,2019-06-27 18:47:21,2019-06-27 18:49:05,,,,,,,
1457,1533,2019-06-27 19:30:42,2019-06-27 19:32:32,,,,,,,
1458,1534,2019-06-27 20:31:08,2019-06-27 20:32:05,,,,,,,
1459,1535,2019-06-27 21:18:08,,,,,,,,
1460,1536,2019-06-27 21:51:44,2019-06-27 21:52:39,,,,,,,
1461,1537,2019-06-27 22:31:14,2019-06-27 22:32:34,,,,,,,
1462,1538,,2019-06-27 23:11:34,,,,,,,
1463,1539,2019-06-27 23:42:55,2019-06-27 23:44:41,,,,,,,
1464,1540,2019-06-28 00:25:06,2019-06-28 00:14:17,,,,,,,
1465,1541,2019-06-28 00:55:47,,,,,,,,
1466,1542,2019-06-28 01:08:09,2019-06-28 01:09:55,,,,,,,
1467,1543,2019-06-28 01:28:18,2019-06-28 01:41:41,,,,,,,
1468,1544,2019-06-28 02:06:04,2019-06-28 02:07:38,,,,,,,
1469,1545,2019-06-28 03:13:32,2019-06-28 03:14:35,,,,,,,
1470,1546,2019-06-28 03:36:50,,,,,,,,
1471,1547,2019-06-28 04:13:10,,,,,,,,
1472,1548,2019-06-28 04:50:38,,,,,,,,
1473,1549,2019-06-28 05:21:40,,,,,,,,
1474,1550,2019-06-28 05:59:00,2019-06-28 06:17:58,,,,,,,
1475,1551,2019-06-28 07:02:30,2019-06-28 07:03:47,,,,,,,
1476,1552,2019-06-28 07:49:42,2019-06-28 08:03:21,,,,,,,
1477,1553,2019-06-28 08:22:56,,,,,,,,
1478,1554,2019-06-28 08:47:24,,,,,,,,
1479,1555,2019-06-28 09:31:57,,,,,,,,
1480,1556,2019-06-28 10:07:11,2019-06-28 10:08:07,,,,,,,
1481,1557,2019-06-28 10:45:24,,,,,,,,
1482,1558,2019-06-28 11:16:50,,,,,,,,
1483,1559,2019-06-28 12:59:54,,,,,,,,
1484,1560,2019-06-28 13:37:49,2019-06-28 13:39:20,,,,,,,
1485,1561,2019-06-28 14:21:13,,,,,,,,
1486,1562,2019-06-28 15:20:40,,,,,,,,
1487,1563,2019-06-28 16:43:09,,,,,,,,
1488,1567,2019-06-28 20:25:29,,,,,,,,
1489,1568,2019-06-28 21:07:55,,,,,,,,
1490,1569,2019-06-28 21:46:16,2019-06-28 21:47:13,,,,,,,
1491,1570,2019-06-28 22:33:36,2019-06-28 22:34:54,,,,,,,
1492,1571,2019-06-28 23:30:09,2019-06-28 23:32:10,,,,,,,
1493,1572,2019-06-29 00:15:40,2019-06-29 00:17:11,,,,,,,
1494,1573,2019-06-29 01:03:50,2019-06-29 01:05:52,,,,,,,
1495,1574,2019-06-29 02:03:28,2019-06-29 02:04:47,,,,,,,
1496,1575,2019-06-29 02:56:56,2019-06-29 03:13:58,,,,,,,
1497,1576,2019-06-29 03:35:09,2019-06-29 03:36:38,,,,,,,
1498,1577,2019-06-29 04:07:20,2019-06-29 04:08:49,,,,,,,
1499,1578,,2019-06-29 04:51:35,,,,,,,
1500,1579,2019-06-29 05:15:54,,,,,,,,
1501,1580,2019-06-29 05:54:51,2019-06-29 05:56:35,,,,,,,
1502,1581,2019-06-29 07:04:47,2019-06-29 07:05:01,,,,,,,
1503,1582,2019-06-29 07:58:28,2019-06-29 07:59:51,,,,,,,
1504,1583,2019-06-29 08:41:18,2019-06-29 08:42:22,,,,,,,
1505,1584,2019-06-29 09:25:59,2019-06-29 09:27:12,,,,,,,
1506,1585,2019-06-29 10:01:32,2019-06-29 10:03:05,,,,,,,
1507,1586,2019-06-29 10:43:33,2019-06-29 10:44:51,,,,,,,
1508,1587,2019-06-29 11:12:40,2019-06-29 11:14:43,,,,,,,
1509,1588,2019-06-29 11:48:44,,,,,,,,
1510,1589,2019-06-29 12:15:24,,,,,,,,
1511,1590,2019-06-29 13:06:29,,,,,,,,
1512,1591,2019-06-29 13:51:57,,,,,,,,
1513,1592,2019-06-29 14:46:13,,,,,,,,
1514,1593,2019-06-29 15:39:50,2019-06-29 15:52:39,,,,,,,
1515,1594,2019-06-29 16:27:21,2019-06-29 16:19:38,,,,,,,
1516,1595,2019-06-29 17:29:28,2019-06-29 17:30:39,,,,,,,
1517,1596,2019-06-29 18:11:12,2019-06-29 18:12:55,,,,,,,
1518,1597,2019-06-29 19:14:35,2019-06-29 19:19:02,,,,,,,
1519,1598,2019-06-29 19:47:47,2019-06-29 19:49:21,,,,,,,
1520,1599,2019-06-29 20:27:19,,,,,,,,
1521,1600,2019-06-29 20:55:47,2019-06-29 20:56:03,,,,,,,
1522,1601,2019-06-29 21:28:49,2019-06-29 21:31:11,,,,,,,
1523,1602,2019-06-29 22:26:47,,,,,,,,
1524,1603,2019-06-29 23:28:41,,,,,,,,
1525,1604,2019-06-30 00:29:47,2019-06-30 00:18:26,,,,,,,
1526,1605,2019-06-30 00:56:53,,,,,,,,
1527,1606,2019-06-30 01:44:38,,,,,,,,
1528,1607,2019-06-30 02:26:12,,,,,,,,
1529,1608,2019-06-30 03:14:52,2019-06-30 03:15:52,,,,,,,
1530,1609,2019-06-30 04:08:42,,,,,,,,
1531,1610,2019-06-30 04:47:24,2019-06-30 04:48:27,,,,,,,
1532,1611,2019-06-30 05:19:51,,,,,,,,
1533,1612,2019-06-30 05:50:14,2019-06-30 05:51:23,,,,,,,
1534,1613,2019-06-30 06:33:59,,,,,,,,
1535,1614,2019-06-30 06:56:10,2019-06-30 06:58:02,,,,,,,
1536,1615,2019-06-30 07:36:16,2019-06-30 07:36:17,,,,,,,
1537,1616,2019-06-30 09:22:48,2019-06-30 09:24:48,,,,,,,
1538,1617,2019-06-30 10:08:01,,,,,,,,
1539,1618,2019-06-30 10:32:37,2019-06-30 10:34:35,,,,,,,
1540,1619,2019-06-30 11:09:09,2019-06-30 11:21:02,,,,,,,
1541,1620,2019-06-30 11:46:53,2019-06-30 11:46:55,,,,,,,
1542,1621,2019-06-30 12:30:47,2019-06-30 12:33:25,,,,,,,
1543,1622,2019-06-30 13:09:58,2019-06-30 13:13:30,,,,,,,
1544,1623,2019-06-30 13:57:45,2019-06-30 14:03:47,,,,,,,
1545,1624,2019-06-30 14:38:56,,,,,,,,
1546,1625,2019-06-30 15:16:21,2019-06-30 15:19:05,,,,,,,
1547,1626,2019-06-30 15:46:24,2019-06-30 15:43:58,,,,,,,
1548,1627,2019-06-30 16:44:42,,,,,,,,
1549,1628,2019-06-30 17:10:24,,,,,,,,
1550,1629,2019-06-30 17:58:20,,,,,,,,
1551,1630,2019-06-30 18:33:21,2019-06-30 18:34:21,,,,,,,
1552,1631,2019-06-30 19:07:39,2019-06-30 19:09:02,,,,,,,
1553,1632,2019-06-30 20:03:41,,,,,,,,
1554,1633,2019-06-30 20:26:50,2019-06-30 20:30:21,,,,,,,
1555,1634,2019-06-30 20:57:23,2019-06-30 21:00:06,,,,,,,
1556,1635,2019-06-30 21:28:12,,,,,,,,
1557,1636,2019-06-30 22:07:14,2019-06-30 22:08:12,,,,,,,
1558,1637,2019-06-30 22:44:57,2019-06-30 22:46:27,,,,,,,
1559,1638,2019-06-30 23:33:52,2019-06-30 23:36:14,,,,,,,
1560,1639,2019-07-01 00:09:38,2019-07-01 00:13:08,,,,,,,
1561,1640,2019-07-01 00:56:56,2019-07-01 00:58:53,,,,,,,
1562,1641,2019-07-01 01:41:53,,,,,,,,
1563,1642,2019-07-01 02:42:40,2019-07-01 02:43:24,,,,,,,
1564,1643,2019-07-01 03:32:05,,,,,,,,
1565,1644,2019-07-01 04:36:59,,,,,,,,
1566,1645,2019-07-01 05:31:41,,,,,,,,
1567,1647,2019-07-01 06:54:40,,,,,,,,
1568,1648,2019-07-01 07:31:00,,,,,,,,
1569,1649,2019-07-01 08:17:35,,,,,,,,
1570,1650,2019-07-01 09:00:36,,,,,,,,
1571,1651,2019-07-01 09:59:09,,,,,,,,
1572,1652,2019-07-01 11:04:05,,,,,,,,
1573,1653,2019-07-01 12:46:36,,,,,,,,
1574,1654,2019-07-01 13:31:58,2019-07-01 13:32:53,,,,,,,
1575,1655,2019-07-01 14:05:53,2019-07-01 14:08:03,,,,,,,
1576,1656,2019-07-01 14:42:54,,,,,,,,
1577,1657,2019-07-01 15:18:55,2019-07-01 15:20:41,,,,,,,
1578,1658,2019-07-01 15:55:35,,,,,,,,
1579,1659,2019-07-01 16:30:21,,,,,,,,
1580,1660,2019-07-01 16:57:12,,,,,,,,
1581,1661,2019-07-01 17:28:14,,,,,,,,
1582,1662,2019-07-01 17:58:21,,,,,,,,
1583,1663,2019-07-01 18:32:27,,,,,,,,
1584,1664,2019-07-01 19:16:41,,,,,,,,
1585,1665,2019-07-01 20:01:58,,,,,,,,
1586,1666,2019-07-01 20:42:47,2019-07-01 20:45:38,,,,,,,
1587,1667,2019-07-01 21:17:38,2019-07-01 21:19:27,,,,,,,
1588,1668,2019-07-01 22:17:19,2019-07-01 22:18:39,,,,,,,
1589,1669,2019-07-01 22:56:04,2019-07-01 22:58:32,,,,,,,
1590,1670,2019-07-01 23:41:26,2019-07-01 23:43:24,,,,,,,
1591,1671,2019-07-02 00:28:18,2019-07-02 00:30:09,,,,,,,
1592,1672,2019-07-02 01:11:09,2019-07-02 01:12:49,,,,,,,
1593,1673,2019-07-02 02:08:39,2019-07-02 02:11:23,,,,,,,
1594,1674,2019-07-02 02:44:17,2019-07-02 02:45:15,,,,,,,
1595,1675,2019-07-02 03:17:48,2019-07-02 03:19:28,,,,,,,
1596,1676,2019-07-02 03:52:35,2019-07-02 03:53:59,,,,,,,
1597,1677,2019-07-02 04:43:06,2019-07-02 04:44:26,,,,,,,
1598,1678,2019-07-02 05:20:20,2019-07-02 05:21:49,,,,,,,2019-07-02 05:22:29
1599,1679,2019-07-02 06:38:10,2019-07-02 06:40:13,,,,,,,2019-07-02 06:41:51
1600,1680,2019-07-02 07:31:33,2019-07-02 07:32:42,,,,,,,
1601,1681,2019-07-02 08:16:27,2019-07-02 08:16:30,,,,,,,2019-07-02 08:17:45
1602,1682,2019-07-02 09:27:41,2019-07-02 09:30:23,,,,,,,
1603,1683,2019-07-02 10:43:57,2019-07-02 10:46:02,,,,,,,
1604,1684,2019-07-02 11:31:01,2019-07-02 11:32:15,,,,,,,
1605,1685,2019-07-02 12:26:28,2019-07-02 12:26:29,,,,,,,2019-07-02 12:29:04
1606,1686,2019-07-02 13:01:47,2019-07-02 13:02:45,,,,,,,2019-07-02 13:04:13
1607,1687,2019-07-02 14:20:08,,,,,,,,
1608,1688,2019-07-02 14:59:08,,,,,,,,
1609,1689,2019-07-02 15:45:22,,,,,,,,
1610,1690,2019-07-02 16:48:13,,,,,,,,
1611,1691,2019-07-02 17:12:26,2019-07-02 17:26:14,,,,,,,
1612,1692,2019-07-02 17:56:57,2019-07-02 17:59:03,,,,,,,
1613,1693,2019-07-02 18:34:19,2019-07-02 18:37:27,,,,,,,
1614,1694,2019-07-02 19:08:21,2019-07-02 19:09:20,,,,,,,
1615,1695,2019-07-02 19:38:28,2019-07-02 19:39:47,,,,,,,
1616,1696,2019-07-02 20:21:32,2019-07-02 20:21:54,,,,,,,
1617,1697,2019-07-02 20:56:08,,,,,,,,
1618,1698,2019-07-02 21:24:08,,,,,,,,
1619,1699,2019-07-02 22:10:23,,,,,,,,
1620,1700,2019-07-02 22:40:34,,,,,,,,
1621,1701,2019-07-02 23:06:01,,,,,,,,
1622,1702,2019-07-02 23:58:14,,,,,,,,
1623,1703,2019-07-03 00:47:23,2019-07-03 01:22:47,,,,,,,
1624,1704,2019-07-03 01:43:08,,,,,,,,
1625,1705,2019-07-03 02:06:32,,,,,,,,
1626,1706,2019-07-03 02:49:26,,,,,,,,
1627,1707,2019-07-03 03:39:25,,,,,,,,
1628,1708,2019-07-03 04:19:26,,,,,,,,
1629,1709,2019-07-03 05:14:03,2019-07-03 05:15:04,,,,,,,
1630,1710,2019-07-03 05:56:36,,,,,,,,
1631,1711,2019-07-03 06:38:44,2019-07-03 06:54:30,,,,,,,
1632,1712,2019-07-03 07:22:56,,,,,,,,
1633,1713,2019-07-03 07:53:19,,,,,,,,
1634,1714,2019-07-03 08:23:55,2019-07-03 08:24:56,,,,,,,
1635,1715,2019-07-03 08:53:58,,,,,,,,
1636,1716,2019-07-03 09:33:33,2019-07-03 09:37:41,,,,,,,
1637,1717,2019-07-03 10:30:16,,,,,,,,
1638,1718,2019-07-03 11:20:37,,,,,,,,
1639,1719,2019-07-03 11:55:17,,,,,,,,
1640,1720,2019-07-03 12:56:50,2019-07-03 13:13:39,,,,,,,
1641,1721,2019-07-03 14:00:35,,,,,,,,
1642,1722,2019-07-03 14:40:03,2019-07-03 14:41:46,,,,,,,
1643,1723,2019-07-03 15:25:28,2019-07-03 15:26:57,,,,,,,
1644,1724,2019-07-03 16:04:56,2019-07-03 16:06:54,,,,,,,
1645,1725,2019-07-03 16:52:15,,,,,,,,
1646,1726,2019-07-03 17:46:59,,,,,,,,
1647,1727,2019-07-03 18:32:04,,,,,,,,
1648,1728,2019-07-03 19:28:59,,,,,,,,
1649,1729,2019-07-03 20:34:23,,,,,,,,
1650,1730,2019-07-03 21:30:20,,,,,,,,
1651,1731,2019-07-03 21:59:47,,,,,,,,
1652,1732,2019-07-03 22:21:21,,,,,,,,
1653,1733,2019-07-03 23:01:11,,,,,,,,
1654,1734,2019-07-03 23:24:04,,,,,,,,
1655,1735,2019-07-04 00:01:30,,,,,,,,
1656,1736,2019-07-04 00:25:54,,,,,,,,
1657,1737,2019-07-04 00:49:51,,,,,,,,
1658,1738,2019-07-04 01:16:15,,,,,,,,
1659,1739,2019-07-04 01:44:54,,,,,,,,
1660,1740,2019-07-04 02:23:47,,,,,,,,
1661,1741,2019-07-04 02:53:36,,,,,,,,
1662,1742,2019-07-04 03:40:23,,,,,,,,
1663,1749,2019-07-04 09:06:25,2019-07-04 09:09:27,,,,,,,
1664,1750,2019-07-04 09:40:39,,,,,,,,
1665,1751,2019-07-04 10:36:13,,,,,,,,
1666,1752,2019-07-04 16:33:45,,,,,,,,
1667,1753,2019-07-04 17:18:27,,,,,,,,
1668,1754,2019-07-04 18:01:22,,,,,,,,
1669,1755,2019-07-04 19:20:22,2019-07-04 19:41:36,,,,,,,
1670,1756,2019-07-04 20:42:41,2019-07-04 20:46:15,,,,,,,
1671,1757,2019-07-04 22:00:48,2019-07-04 22:03:49,,,,,,,
1672,1759,2019-07-04 23:42:26,2019-07-04 23:43:31,,,,,,,
1673,1760,2019-07-05 01:15:37,2019-07-05 02:05:06,,,,,,,
1674,1761,2019-07-05 01:52:22,2019-07-05 01:53:34,,,,,,,
1675,1762,2019-07-05 03:01:47,2019-07-05 03:12:18,,,,,,,
1676,1763,2019-07-05 03:36:06,,,,,,,,
1677,1764,2019-07-05 04:14:27,,,,,,,,
1678,1765,2019-07-05 04:51:04,2019-07-05 04:52:24,,,,,,,
1679,1766,2019-07-05 05:18:43,2019-07-05 05:31:51,,,,,,,
1680,1767,2019-07-05 06:13:30,,,,,,,,
1681,1768,2019-07-05 06:31:35,2019-07-05 06:33:19,,,,,,,
1682,1769,2019-07-05 07:02:11,2019-07-05 07:12:50,,,,,,,
1683,1770,2019-07-05 07:49:44,,,,,,,,
1684,1771,2019-07-05 08:18:26,,,,,,,,
1685,1772,2019-07-05 08:59:34,,,,,,,,
1686,1773,2019-07-05 09:34:06,2019-07-05 09:35:18,,,,,,,
1687,1774,2019-07-05 10:26:19,,,,,,,,
1688,1775,2019-07-05 10:47:08,,,,,,,,
1689,1776,2019-07-05 11:32:39,,,,,,,,
1690,1777,2019-07-05 12:06:26,,,,,,,,
1691,1778,2019-07-05 12:40:19,,,,,,,,
1692,1779,2019-07-05 13:05:33,,,,,,,,
1693,1780,2019-07-05 14:09:38,,,,,,,,
1694,1781,2019-07-05 14:42:45,,,,,,,,
1695,1782,2019-07-05 15:17:22,,,,,,,,
1696,1783,2019-07-05 15:47:12,2019-07-05 15:47:15,,,,,,,
1697,1784,2019-07-05 16:26:11,,,,,,,,
1698,1785,2019-07-05 16:55:59,2019-07-05 16:56:03,,,,,,,
1699,1786,2019-07-05 17:24:48,2019-07-05 17:27:15,,,,,,2019-07-05 17:34:22,
1700,1787,2019-07-05 19:41:16,2019-07-05 19:41:35,,,,,,,
1701,1788,2019-07-05 21:40:33,2019-07-05 21:54:08,,,,,,,
1702,1789,2019-07-05 22:25:12,,,,,,,,
1703,1790,2019-07-05 22:57:03,,,,,,,,
1704,1791,2019-07-05 23:26:05,,,,,,,,
1705,1792,2019-07-06 00:11:44,,,,,,,,
1706,1793,2019-07-06 00:52:33,,,,,,,,
1707,1794,2019-07-06 02:34:36,,,,,,,,
1708,1795,2019-07-06 03:13:59,,,,,,,,
1709,1796,2019-07-06 03:45:00,,,,,,,,
1710,1797,2019-07-06 04:36:07,,,,,,,,
1711,1798,2019-07-06 05:15:25,,,,,,,,
1712,1799,2019-07-06 05:56:06,,,,,,,,
1713,1800,2019-07-06 06:37:42,,,,,,,,
1714,1801,2019-07-06 07:22:27,,,,,,,,
1715,1802,2019-07-06 08:23:05,,,,,,,,
1716,1803,2019-07-06 09:41:52,,,,,,,,
1717,1804,2019-07-06 10:44:28,,,,,,,,
1718,1805,2019-07-06 11:40:21,,,,,,,,
1719,1806,2019-07-06 13:42:22,,,,,,,,
1720,1807,2019-07-06 14:24:41,,,,,,,,
1721,1808,2019-07-06 15:06:08,,,,,,,,
1722,1809,2019-07-06 16:49:19,,,,,,,,
1723,1810,2019-07-06 17:29:15,,,,,,,,
1724,1811,2019-07-06 18:22:32,,,,,,,,
1725,1812,2019-07-06 19:14:00,,,,,,,,
1726,1813,2019-07-06 19:50:08,,,,,,,,
1727,1814,2019-07-06 20:36:19,,,,,,,,
1728,1815,2019-07-06 21:31:12,,,,,,,,
1729,1816,2019-07-06 22:35:16,,,,,,,,
1730,1819,2019-07-07 01:05:48,,,,,,,,
1731,1820,2019-07-07 01:52:13,,,,,,,,
1732,1821,2019-07-07 03:21:46,2019-07-07 03:40:20,,,,,,,
1733,1822,2019-07-07 04:27:18,2019-07-07 04:28:21,,,,,,,
1734,1823,2019-07-07 04:58:12,,,,,,,,
1735,1824,2019-07-07 05:49:43,,,,,,,,
1736,1825,2019-07-07 06:22:47,,,,,,,,
1737,1826,2019-07-07 06:58:41,,,,,,,,
1738,1827,2019-07-07 07:43:20,,,,,,,,
1739,1828,2019-07-07 08:57:46,,,,,,,,
1740,1829,2019-07-07 10:39:57,,,,,,,,
1741,1830,2019-07-07 11:35:12,2019-07-07 11:55:41,,,,,,,
1742,1831,2019-07-07 12:16:16,2019-07-07 12:18:06,,,,,,,
1743,1832,2019-07-07 12:42:24,2019-07-07 12:44:07,,,,,,,
1744,1833,2019-07-07 13:13:49,2019-07-07 13:28:33,,,,,,,
1745,1834,2019-07-07 13:52:15,2019-07-07 13:53:41,,,,,,,
1746,1835,2019-07-07 14:18:34,2019-07-07 14:19:42,,,,,,,
1747,1837,2019-07-07 15:38:07,,,,,,,,
1748,1838,2019-07-07 16:47:21,,,,,,,,
1749,1839,2019-07-07 18:14:50,2019-07-07 18:20:06,2019-07-07 18:33:17,,,,,,
1750,1840,2019-07-07 18:59:35,2019-07-07 19:12:45,2019-07-07 19:25:35,,,,,,
1751,1841,2019-07-07 19:52:21,2019-07-07 19:56:52,2019-07-07 20:16:17,,,,,,
1752,1842,2019-07-07 20:47:44,,,,,,,,
1753,1843,2019-07-07 21:19:28,,,,,,,,
1754,1844,2019-07-07 22:01:15,2019-07-07 22:04:32,,,,,,,
1755,1845,2019-07-07 22:54:43,,,,,,,,
1756,1846,2019-07-07 23:31:56,,,,,,,,
1757,1847,2019-07-08 00:10:55,2019-07-08 00:13:15,,,,,,,
1758,1848,2019-07-08 01:01:19,2019-07-08 01:03:34,,,,,,,
1759,1849,2019-07-08 01:40:55,,,,,,,,
1760,1850,2019-07-08 02:14:08,,,,,,,,
1761,1851,2019-07-08 02:47:13,,,,,,,,
1762,1852,2019-07-08 03:23:27,,,,,,,,
1763,1853,2019-07-08 04:02:22,,,,,,,,
1764,1854,2019-07-08 05:03:55,2019-07-08 05:04:23,,,,,,,
1765,1855,2019-07-08 06:16:43,,,,,,,,
1766,1856,2019-07-08 06:54:21,,,,,,,,
1767,1857,2019-07-08 08:09:52,,,,,,,,
1768,1858,2019-07-08 08:35:32,2019-07-08 08:36:18,,,,,,,
1769,1859,2019-07-08 09:14:55,,,,,,,,
1770,1860,2019-07-08 09:33:32,,,,,,,,
1771,1861,2019-07-08 10:16:28,,,,,,,,
1772,1862,2019-07-08 11:08:03,2019-07-08 11:33:05,,,,,,,
1773,1863,2019-07-08 11:50:53,2019-07-08 11:53:39,,,,,,,
1774,1864,2019-07-08 12:48:27,2019-07-08 13:03:24,,,,,,,
1775,1865,2019-07-08 14:08:27,2019-07-08 14:09:24,,,,,,,
1776,1866,2019-07-08 14:41:29,2019-07-08 14:59:28,,,,,,,
1777,1867,2019-07-08 16:22:45,2019-07-08 16:26:19,,,,,,,
1778,1868,2019-07-08 17:02:57,2019-07-08 17:00:20,2019-07-08 17:20:59,,,,,,
1779,1869,2019-07-08 17:57:48,,2019-07-08 18:12:51,,,,,,
1780,1870,2019-07-08 18:41:31,2019-07-08 18:41:32,,,,,,,
1781,1871,2019-07-08 19:53:39,2019-07-08 20:19:46,,,,,,,
1782,1872,2019-07-08 20:49:20,,,,,,,,
1783,1873,2019-07-08 22:00:47,,,,,,,,
1784,1874,2019-07-08 22:58:48,,,,,,,,
1785,1875,2019-07-08 23:51:27,2019-07-09 00:05:38,,,,,,,
1786,1876,2019-07-09 00:30:29,2019-07-09 00:30:58,,,,,,,
1787,1877,2019-07-09 01:19:55,2019-07-09 01:21:34,,,,,,,
1788,1878,2019-07-09 01:40:10,,,,,,,,
1789,1879,2019-07-09 03:14:14,,,,,,,,
1790,1880,2019-07-09 06:04:15,,,,,,,,
1791,1881,2019-07-09 07:19:29,,,,,,,,
1792,1882,2019-07-09 08:24:52,,,,,,,,
1793,1883,2019-07-09 09:51:31,,,,,,,,
1794,1884,2019-07-09 10:52:19,,,,,,,,
1795,1885,2019-07-09 12:02:33,,,,,,,,
1796,1886,2019-07-09 12:40:29,,,,,,,,
1797,1887,2019-07-09 13:40:41,,,,,,,,
1798,1888,2019-07-09 14:38:47,,,,,,,,
1799,1889,2019-07-09 15:17:47,,,,,,,,
1800,1890,2019-07-09 16:27:46,,,,,,,,
1801,1891,2019-07-09 17:22:17,,,,,,,,
1802,1892,2019-07-09 18:41:16,,,,,,,,
1803,1893,2019-07-09 19:26:52,,,,,,,,
1804,1894,2019-07-09 20:05:02,,,,,,,,
1805,1895,2019-07-09 20:29:36,,,,,,,,
1806,1896,2019-07-09 21:04:42,,,,,,,,
1807,1897,2019-07-09 21:51:02,,,,,,,,
1808,1898,2019-07-09 23:29:55,,,,,,,,
1809,1899,2019-07-10 00:54:12,,,,,,,,
1810,1900,2019-07-14 23:21:38,2019-07-14 23:21:57,,,,,,,
1811,1901,2019-07-15 03:11:14,2019-07-15 03:12:43,,,,,,,
1812,1902,2019-07-15 04:27:10,,,,,,,,
1813,1903,2019-07-15 05:05:08,,,,,,,,
1814,1904,2019-07-15 05:59:41,,,,,,,,
1815,1905,2019-07-15 07:23:20,,,,,,,,
1816,1906,2019-07-15 08:33:14,,,,,,,,
1817,1907,2019-07-15 09:39:32,,,,,,,,
1818,1908,2019-07-15 11:48:25,,,,,,,,
1819,1909,2019-07-15 12:37:59,2019-07-15 12:38:50,,,,,,,
1820,1910,2019-07-15 14:12:35,,,,,,,,
1821,1911,2019-07-15 13:44:55,,,,,,,,
1822,1912,2019-07-15 15:32:43,,,,,,,,
1823,1913,2019-07-15 16:35:02,,,,,,,,
1824,1914,2019-07-15 18:38:17,,,,,,,,
1825,1915,2019-07-15 20:09:47,2019-07-15 20:22:58,2019-07-15 20:37:37,,,,,,
1826,1916,2019-07-15 21:23:33,2019-07-15 21:50:10,2019-07-15 22:01:36,,,,,,
1827,1917,2019-07-15 21:55:10,,2019-07-15 22:46:29,,,,,,
1828,1918,2019-07-15 22:43:25,,,,,,,,
