,key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
2081,2179,183.106567,38.092079,,,,,,,
2082,2180,85.04496,40.112801,,,,,,,
2083,2181,167.51280200000002,,,,,,,,
2084,2182,116.057755,10.194079,,,,,,,
2085,2183,112.213913,,,,,,,,
2086,2184,144.14399699999998,10.133759,,,,,,,
2087,2185,138.421921,10.133759,,,,,,,
2088,2186,140.16911499999998,10.133759,,,,,,,
2089,2187,145.061279,18.096001,,,,,,,
2090,2188,146.06591799999998,10.133759,,,,,,,
2091,2189,100.114563,16.105439999999998,,,,,,,
2092,2190,123.177597,20.177041,,,,,,,
2093,2191,167.163346,,,,,,,,
2094,2192,118.067039,31.0648,,,,,,,
2095,2193,112.0392,,,,,,,,
2096,2194,36.079678,56.127762,,,,,,,
2097,2199,147.85679699999997,,,,,38.198162,,,
2098,2200,169.216308,,,,,,,,
2099,2201,120.163681,,,,,,,,
2100,2202,110.117287,,,,,,,,
2101,2203,106.229759,,,,,,,,
2102,2204,93.169434,,,,,180.454575,,,
2103,2205,,85.111519,,,,,,,
2104,2206,54.075836,50.246559000000005,,,,,,,
2105,2207,30.05184,100.282005,,,,,,,
2106,2208,91.203842,83.2416,,,,,,,
2107,2209,85.088639,136.293045,,,,,,,
2108,2210,101.119202,103.177353,,,,,,,
2109,2211,50.144642,,,,,,,,
2110,2212,77.051521,,,,,,,,
2111,2213,149.16719,,,,,,,,
2112,2220,69.058075,,,,,,,,
2113,2221,105.0504,,,,,,,,
2114,2222,100.070877,,,,,,,,
2115,2223,25.989599,,,,,,,,
2116,2224,118.067039,,,,,,,,
2117,2225,46.038719,,,,,,,,
2118,2226,48.091678,,,,,,,,
2119,2227,82.031036,,,,,,,,
2120,2228,14.06496,,,,,,,,
2121,2229,97.144318,,,,,,,,
2122,2230,158.121598,,,,,,,,
2123,2231,,20.62944,,,,,,,
2124,2232,116.145119,,,,,,,,
2125,2233,163.18847699999998,,,,,,,,
2126,2234,100.114558,,,,,,,,
2127,2235,32.017441,15.26096,,,,,,,
2128,2237,37.08432,,,,,,,,
2129,2239,58.70591700000001,,,,,,,,
2130,2240,17.078879999999998,13.21008,,,,,,,
2131,2241,93.038399,,,,,,,,
2132,2242,55.080479,,,,,,,,
2133,2243,58.05072,,,,,,,,
2134,2244,35.075039000000004,,,,,,,,
2135,2245,105.094078,,,,,,,,
2136,2246,128.157119,,,,,,,,
2137,2247,85.088638,,,,,,,,
2138,2248,112.08288600000002,,,,,,,,
2139,2249,93.038399,,,,,,,,
2140,2250,115.053116,,,,,,,,
2141,2251,112.08288600000002,,,,,,,,
2142,2252,72.115684,,,,,,,,
2143,2253,81.157433,,,,,,,,
2144,2254,98.49839999999998,12.15448,,,,,,,
2145,2255,128.113433,,,,,,,,
2146,2256,94.043037,,,,,,,,
2147,2257,88.14624,15.17048,,,,,,,
2148,2258,87.054237,,,,,,,,
2149,2259,152.880004,,,,,,,,
2150,2260,106.142402,30.129841,,,,,,,
2151,2261,105.094078,30.250481,,,,,,,
2152,2262,69.27648099999999,,,,,,,,
2153,2263,181.315689,,,,,,,,
2154,2264,100.20192,,,,,,,,
2155,2265,138.465607,,,,,,,,
2156,2266,109.199997,,,,,,,,
2157,2267,102.08016399999998,,,,,,,,
2158,2268,209.227204,,,,,,,,
2159,2269,100.070877,,,,,,,,
2160,2270,80.065437,21.65488,,,,,,,
2161,2271,93.082077,,,,,,,,
2162,2272,45.077759,32.271202,,,,,,,
2163,2273,34.0704,,,,,,,,
2164,2274,209.096161,,,,,,,,
2165,2275,103.128479,,,,,,,,
2166,2276,95.004005,,,,,,,,
2167,2277,76.04688300000001,,,,,,,,
2168,2279,118.198082,9.16864,,,,,,,
2169,2280,155.588148,37.126961,,,,,,,
2170,2281,99.240959,39.147678000000006,,,,,,,
2171,2282,81.20112599999999,60.139042,,,,,,,
2172,2283,23.06304,15.2308,,,,,,,
2173,2284,93.082077,24.128,,,,,,,
2174,2285,82.162079,47.170238,,,,,,,
2175,2286,149.210877,,,,,,,,
2176,2287,155.195038,,,,,,,,
2177,2288,115.096802,32.271199,,,,,,,
2178,2289,84.215042,17.10072,,,,,,,
2179,2290,127.239837,18.27696,,,,,,,
2180,2291,75.173278,50.005282,,,,,,,
2181,2292,82.24943499999999,105.288566,,,,,,,
2182,2293,108.10801,75.098396,,,,,,,
2183,2294,51.06192,15.20064,,,,,,,
2184,2295,58.007038,120.097122,,,,,,,
2185,2296,52.153916,48.16552,,,,,,,
2186,2297,14.021279000000002,,,,,,,,
2187,2298,24.024,110.385599,,,,,,,
2188,2299,33.10944,55.16264,,,,,,,
2189,2300,157.116959,20.146879,,,,,,,
2190,2301,120.076317,9.16864,,,,,,,
2191,2302,66.000473,,,,,,,,
2192,2303,126.191528,42.344638,,,,,,,
2193,2304,101.119201,,,,,,,,
2194,2305,45.077759,,,,,,,,
2195,2306,69.10176100000001,95.365921,,,,,,,
2196,2307,105.0504,,,,,,,,
2197,2308,99.109924,16.135599,,,,,,,
2198,2309,95.047676,81.160561,,,,,,,
2199,2310,63.073918,51.091042,,,,,,,
2200,2311,101.07552,41.258881,,,,,,,
2201,2312,200.010735,52.1768,,,,,,,
2202,2313,82.031044,,,,,,,,
2203,2314,107.059677,,,,,,,,
2204,2315,119.071683,99.708957,,,,,,,
2205,2316,95.178719,40.263597,,,,,,,
2206,2317,178.520155,,,,,,,,
2207,2318,90.111839,9.681360000000002,,,,,,,
2208,2319,13.06032,,,,,,,,
2209,2320,104.045761,,,,,,,,
2210,2321,99.197273,,,,,,,,
2211,2322,172.273911,,,,,,,,
2212,2323,114.135842,,,,,,,,
2213,2324,115.053116,9.10832,,,,,,,
2214,2325,151.83168,20.17704,,,,,,,
2215,2326,68.970719,15.11016,,,,,,,
2216,2327,131.127365,65.115441,,,,,,,
2217,2328,70.062721,20.207199,,,,,,,
2218,2329,114.048477,,,,,,,,
2219,2330,186.295197,23.49464,,,,,,,
2220,2331,119.071678,10.133759,,,,,,,
2221,2332,139.20816,45.149521,,,,,,,
2222,2333,124.094887,60.139042,,,,,,,
2223,2334,152.09375,50.035442,,,,,,,
2224,2335,147.987839,18.12616,,,,,,,
2225,2336,188.217117,21.142159,,,,,,,
2226,2337,92.03376,30.129841,,,,,,,
2227,2338,90.068153,,,,,,,,
2228,2339,71.06736000000001,,,,,,,,
2229,2340,105.094078,,,,,,,,
2230,2341,91.116478,,,,,,,,
2231,2342,122.347679,,,,,,,,
2232,2343,105.137757,,,,,,,,
2233,2344,82.249435,42.374799,,,,,,,
2234,2345,80.3712,,,,,,,,
2235,2346,80.109123,22.07712,,,,,,,
2236,2347,79.978081,,,,,,,,
2237,2348,80.065437,45.119358,,,,,,,
2238,2349,136.01951599999998,,,,,,,,
2239,2350,78.09983799999999,,,,,,,,
2240,2351,82.249438,,,,,,,,
2241,2352,93.693596,9.13848,,,,,,,
2242,2353,130.122726,,,,,,,,
2243,2354,120.207359,,,,,,,,
2244,2355,120.251037,,,,,,,,
2245,2357,128.06976300000002,,,,,,,,
2246,2358,94.130394,,,,,,,,
2247,2359,90.068154,,,,,,,,
2248,2361,74.081276,170.886566,,,,,,,
2249,2362,,123.233764,,,,,,,
2250,2363,56.085118,95.184967,,,,,,,
2251,2364,,100.674072,,,,,,,
2252,2365,53.02751899999999,45.481279,,,,,,,
2253,2366,45.33984,72.142723,,,,,,,
2254,2371,152.09375,,,,,,,,
2255,2372,131.127365,,,,,,,,
2256,2374,30.095518,51.272003000000005,,,,,,,
2257,2375,25.072321,,,,,,,,
2258,2376,109.50576,,,,,,,,
2259,2377,45.077759,40.203281,,,,,,,
2260,2378,50.97456,75.400001,,,,,,,
2261,2379,95.13504,,,,,,,,
2262,2380,90.155517,,,,,,,,
2263,2381,70.193764,30.09968,,,,,,,
2264,2382,93.125763,75.43016,,,,,,,
2265,2383,90.06815300000001,,,,,,,,
2266,2384,74.998558,30.22032,,,,,,,
2267,2385,90.111839,,,,,,,,
2268,2386,72.159355,45.270161,,,,,,,
2269,2387,94.436158,47.954398,,,,,,,
2270,2394,121.080956,,,,,,,,
2271,2395,135.014878,,,,,,,,
2272,2396,120.076317,32.361678999999995,,,,,,,
2273,2397,122.12927299999998,,,,,,,,
2274,2398,148.118881,24.610559,,,,,,,
2275,2399,121.168326,,,,,,,,
2276,2400,114.048477,,,,,,,,
2277,2401,102.167519,,,,,,,,
2278,2402,142.222077,11.1592,,,,,,,
2279,2403,166.202392,,,,,,,,
2280,2404,83.21039999999999,111.411034,,,,,,,
2281,2405,79.148163,20.11672,,,,,,,
2282,2406,121.255684,,,,,,,,
2283,2407,115.227844,,,,,,,,
2284,2408,55.124157,25.12328,,,,,,,
2285,2409,43.112159,,,,,,,,
2286,2410,70.193764,50.2164,,,,,,,
2287,2411,43.024799,60.078716,,,,,,,
2288,2412,102.12384,,,,,,,,
2289,2413,107.015999,15.2308,,,,,,,
2290,2414,106.448166,,,,,,,,
2291,2415,47.08704,,,,,,,,
2292,2416,90.373925,95.365921,,,,,,,
2293,2417,55.997762,60.229519,,,,,,,
2294,2418,80.021759,72.08239400000001,,,,,,,
2295,2419,95.178718,30.09968,,,,,,,
2296,2420,85.04496,60.078716,,,,,,,
2297,2421,97.581116,30.069521,,,,,,,
2298,2422,60.10368,35.07608,,,,,,,
2299,2423,45.077759,65.055122,,,,,,,
2300,2424,64.995834,,,,,,,,
2301,2425,79.978081,15.17048,,,,,,,
2302,2426,55.036801,30.09968,,,,,,,
2303,2427,15.11328,30.09968,,,,,,,
2304,2428,45.077759,,,,,,,,
2305,2429,85.00128199999999,30.16,,,,,,,
2306,2430,90.06815300000001,,,,,,,,
2307,2431,155.151367,25.12328,,,,,,,
2308,2432,105.094079,15.14032,,,,,,,
2309,2433,135.102234,115.301682,,,,,,,
2310,2434,59.099041,,,,,,,,
2311,2435,57.089764,,,,,,,,
2312,2436,76.265274,,,,,,,,
2313,2437,104.133118,,,,,,,,
2314,2438,124.313278,,,,,,,,
2315,2439,136.63103900000002,,,,,,,,
2316,2440,83.210395,13.1196,,,,,,,
2317,2441,138.11615,19.121441,,,,,,,
2318,2442,140.125442,,,,,,,,
2319,2443,74.124962,,,,,,,,
2320,2444,77.70671899999999,,,,,,,,
2321,2445,121.386727,71.147438,,,,,,,
2322,2447,145.06127899999998,31.094959000000003,,,,,,,
2323,2448,129.03071599999998,24.097839,,,,,,,
2324,2449,132.08831800000002,,,,,,,,
2325,2450,171.225587,,,,,,,,
2326,2451,13.01664,,,,,,,,
2327,2452,126.147835,20.086559,,,,,,,
2328,2453,118.154396,,,,,,,,
2329,2454,86.00591999999999,70.84584100000001,,,,,,,
2330,2455,192.235672,,,,,,,,
2331,2456,110.073601,15.26096,,,,,,,
2332,2457,139.16449,,,,,,,,
2333,2458,105.094078,15.20064,,,,,,,
2334,2459,88.058876,,,,,,,,
2335,2460,67.179832,10.1036,,,,,,,
2336,2461,108.32640200000002,13.21008,,,,,,,
2337,2462,116.101441,10.133759,,,,,,,
2338,2463,126.0168,175.50103699999997,,,,,,,
2339,2464,91.990081,107.460075,,,,,,,43.862003
2340,2465,100.070877,75.128555,,,,,,,48.193606
2341,2466,147.201599,120.368553,,,,,,,25.1888
2342,2467,119.115357,103.358322,,,,,,,42.0784
2343,2468,135.058548,148.176082,,,,,,,63.0448
2344,2470,115.053116,115.09056,,,,,,,11.3568
2345,2471,150.171829,102.182083,,,,,,,63.0448
2346,2472,140.125443,156.13832100000002,,,,,,,39.967201
2347,2473,165.85296100000002,23.132721,,,,,,,
2348,2474,78.01248199999999,55.011837,,,,,,,
2349,2475,137.155197,18.096,,,,,,,
2350,2476,88.18991899999999,,,,,,,,
2351,2477,144.318726,,,,,,,,
2352,2478,122.08560900000002,,,,,,,,
2353,2479,100.158234,,,,,,,,
2354,2480,83.123039,,,,,,,,
2355,2481,84.215035,,,,,,,,
2356,2482,102.080162,,,,,,,,
2357,2483,119.988952,10.07344,,,,,,,
2358,2484,126.060479,11.03856,,,,,,,
2359,2485,147.201599,42.103359000000005,,,,,,,
2360,2486,35.075039000000004,,,,,,,,
2361,2487,74.037598,85.413121,,,,,,,
2362,2488,13.104,37.066639,,,,,,,
2363,2489,67.136162,,,,,,,,
2364,2490,126.06048599999998,,,,,,,,
2365,2492,170.046235,,,,,,,,
2366,2493,122.172958,,,,,,,,
2367,2494,75.042236,,,,,,,,
2368,2495,89.150879,,,,,,,,
2369,2496,114.179527,,,,,,,,
2370,2497,94.086723,9.048,,,,,,,
2371,2498,118.110717,,,,,,,,
2372,2499,110.160958,50.00528,,,,,,,
2373,2500,83.16671,61.224798,,,,,,,
2374,2501,172.75441,198.452789,254.462219,,,,,,
2375,2502,100.551354,160.330566,260.179932,,,,,,
2376,2503,127.676638,47.3512,,,,,,,
2377,2504,87.097924,,,,,,,,
2378,2505,108.107994,68.252083,,,,,,,
2379,2506,130.079041,75.369835,235.194977,,,,,,
2380,2507,140.169129,135.358078,250.185944,,,,,,
2381,2508,175.63727500000002,219.86641,268.348081,,,,,,
2382,2509,106.142395,,,,,,,,
2383,2510,102.167519,,,,,,,,
2384,2511,85.088638,93.134079,,,,,,,
2385,2512,30.095518,,,,,,,,
2386,2513,110.160965,45.089199,,,,,,,
2387,2514,106.142401,60.048561,,,,,,,
2388,2515,49.620479,30.09968,,,,,,,
2389,2516,48.87792,100.040726,,,,,,,
2390,2517,26.339041,41.077923,0.528528,,,,,,
2391,2518,135.189595,101.156639,,,,,,,
2392,2519,86.835838,97.989833,,,,,,,
2393,2520,170.220963,115.301681,,,,,,,
2394,2521,108.239037,75.128555,,,,,,,
2395,2522,49.052639,,,,,,,,
2396,2523,126.060471,67.19648000000001,,,,,,,
2397,2524,100.070877,20.146879,,,,,,,
2398,2525,89.107193,,,,,,,,
2399,2526,162.44591900000003,,,,,,,,
2400,2527,105.094079,88.097359,,,,,,,
2401,2528,157.24798600000003,12.12432,,,,,,,
2402,2529,104.875679,55.102322,,,,,,,
2403,2530,155.151364,9.01784,,,,,,,
2404,2531,141.042711,15.14032,,,,,,,
2405,2532,122.085597,,,,,,,,
2406,2533,93.256796,57.09288000000001,,,,,,,
2407,2534,73.12032300000001,76.093674,,,,,,,
2408,2535,33.10944,,,,,,,,
2409,2536,36.036,,,,,,,,
2410,2537,29.17824,17.130879999999998,,,,,,,
2411,2538,89.150879,125.163997,,,,,,,
2412,2539,56.21616,105.137756,,,,,,,
2413,2540,35.118717000000004,,,,,,,,
2414,2541,45.995041,120.157432,,,,,,,
2415,2542,43.11216,71.11727900000001,,,,,,,
2416,2543,53.071197,25.032799,,,,,,,
2417,2544,84.957596,,,,,,,,
2418,2545,90.985436,,,,,,,,
2419,2546,98.061592,,,,,,,,
2420,2547,92.601593,25.032799,,,,,,,
2421,2548,134.752792,,,,,,,,
2422,2549,101.031837,,,,,,,,
2423,2550,86.00591999999999,30.009201,,,,,,,
2424,2551,55.080479,,,,,,,,
2425,2552,60.016315000000006,,,,,,,,
2426,2553,97.056953,52.056156,,,,,,,
2427,2554,97.144318,30.069521,,,,,,,
2428,2555,137.155212,,,,,,,,
2429,2556,52.110241,,,,,,,,
2430,2557,108.370041,,,,,,,,
2431,2558,91.422234,,,,,,,,
2432,2559,38.962563,,,,,,,,
2433,2560,77.13887700000001,3.98112,,,,,,,
2434,2561,164.19311499999998,,,,,,,,
2435,2562,18.43296,,96.096001,43.020641,,67.4388,11.417641,,
2436,2563,5.11056,,93.165077,,,53.196003,32.847674,,
2437,2564,8.211839999999999,,94.126038,,,61.638725,12.354473,,
2438,2565,,,96.192101,,,73.61640700000001,12.354473,,
2439,2566,2.0966400000000003,,95.27919,47.224323,,3.020157,9.134113,,
2440,2567,18.301920000000003,,96.288193,,15.132,73.30752600000001,,,
2441,2568,7.338239999999999,,96.24015,,,,8.490041,,
2442,2569,,,100.180092,,,60.197281,,,
2443,2570,32.279522,,,,,44.307125,9.017009,,
2444,2571,13.06032,,,,,120.188644,,,
2445,2572,60.191044,,,,,40.326001,,,
2446,2573,133.049271,,,,,,,,
2447,2574,141.173752,,,,,15.169441,,,
2448,2575,10.133759,,,,,70.356011,,,
2449,2576,35.075039000000004,,,,,45.233757,,,
2450,2577,65.03952,,,,,20.145842,,,
2451,2578,55.080479,,,,,,,,
2452,2579,80.065437,,,,,,,,
2453,2580,112.213928,,,,,20.145842,,,
2454,2581,75.129601,,,,,,,,
2455,2582,15.15696,,,,,22.308003,,,
2456,2583,42.107521000000006,75.038079,,,,25.156559,,,
2457,2584,98.105286,,,,,,,,
2458,2585,101.162879,,,,,,,,
2459,2586,103.041114,,,,,,,,
2460,2587,99.939842,,,,,,,,
2461,2588,98.017921,,,,,,,,
2462,2589,101.075516,,,,,,,,
2463,2590,114.092163,,,,,,,,
2464,2591,34.900318000000006,110.084,,,,0.99528,,,
2465,2592,35.03136,40.052479,,,,0.0343199999999999,,,
2466,2593,22.102079,72.203041,,,,,,,
2467,2594,10.090079,73.92215900000001,,,,,,,
2468,2595,20.180159,,,,,,,,
2469,2596,13.06032,108.24424,,,,,,,
2470,2597,28.086241,19.1516,,,,,,,
2471,2598,34.201439,125.19416,,,,,,,
2472,2599,61.064636,,,,,,,,
2473,2600,30.75072,,,,,,,,
2474,2601,100.027199,,,,,,,,
2475,2602,100.114563,,,,,,,,
2476,2603,120.119995,,,,,,,,
2477,2604,165.19775399999995,,,,,,,,
2478,2605,102.080162,,,,,,,,
2479,2606,181.40304,,,,,,,,
2480,2607,102.12384,,,,,,,,
2481,2608,55.997761,,,,,,,,
2482,2609,100.070877,88.097359,,,,,,,
2483,2610,103.041128,,,,,,,,
2484,2611,108.064323,,,,,,,,
2485,2612,116.10144,,,,,,,,
2486,2613,144.05664099999998,,,,,,,,
2487,2614,172.09919699999998,18.27696,,,,,,,
2488,2615,214.59993000000003,,,,,,,,
2489,2616,111.252952,,,,,,,,
2490,2617,140.649602,,,,,,,,
2491,2618,164.19311599999995,,,,,,,,
2492,2619,161.92176,,,,,,,,
2493,2620,90.111839,,,,,,,,
2494,2621,78.099839,9.10832,,,,,,,
2495,2622,55.167839,30.340960000000003,,,,,,,
2496,2623,56.085121,52.146641,,,,,,,
2497,2630,30.008158,,,,,,,,
2498,2631,117.324486,,,,,,,,
2499,2632,90.11184,45.119358,,,,,,,
2500,2633,104.526238,80.285927,,,,,,,
2501,2634,78.886078,68.37271899999999,,,,,,,
2502,2635,79.01712099999999,90.11808,,,,,,,
2503,2636,95.266083,30.009201,,,,,,,
2504,2637,90.242882,39.78104,,,,,,,
2505,2638,82.424156,22.86128,,,,,,,
2506,2639,120.032646,,,,,,,,
2507,2640,114.878402,,,,,,,,
2508,2641,115.62096299999996,,,,,,,,
2509,2642,119.071678,,,,,,,,
2510,2643,107.059677,,,,,,,,
2511,2644,95.004005,,,,,,,,
2512,2645,84.608157,,,,,,,,
2513,2646,137.111526,,,,,,,,
2514,2647,121.343033,41.138241,,,,,,48.001203,
2515,2648,170.220962,50.729122,,,,,,48.001203,
2516,2649,102.822722,45.933677,,,,,,53.652562,
2517,2650,125.929437,32.060081,,,,,,48.089603,
2518,2651,103.477921,15.08,,,,,,48.089603,
2519,2652,90.02448299999999,,,,,,,48.001202,
2520,2653,70.150078,130.200714,,,,,,,
2521,2654,20.00544,18.035681,,,,,,,
2522,2655,123.133926,61.074001,,,,,,,
2523,2656,66.13152099999999,,,,,,,,
2524,2657,23.06304,85.563919,,,,,,,
2525,2658,50.013599,75.06824499999999,,,,,,,
2526,2659,64.253281,19.03096,,,,,,,
2527,2660,83.166717,69.096558,,,,,,,
2528,2661,105.0504,,,,,,,,
2529,2662,40.054562,,,,,,,,
2530,2663,82.205757,45.089199,,,,,,,
2531,2664,62.156639,,,,,,,,
2532,2665,13.06032,,,,,,,,
2533,2666,48.048,,,,,,,,
2534,2667,35.162399,,,,,,,,
2535,2668,20.00544,,,,,,,,
2536,2669,50.144642,,,,,,,,
2537,2670,46.082398,50.065598,,,,,,,
2538,2671,75.12960100000001,30.22032,,,,,,,
2539,2672,70.106407,20.11672,,,,,,,
2540,2673,57.17712,,,,,,,,
2541,2674,85.132317,,,,,,,,
2542,2675,127.196159,60.259682,,,,,,,
2543,2676,115.096802,53.172081000000006,,,,,,,
2544,2677,25.072321,44.9384,,,,,,,
2545,2678,108.064323,45.149521,,,,,,,
2546,2679,40.1856,81.341522,,,,,,,
2547,2680,87.141602,69.27752000000001,,,,,,,
2548,2681,129.161759,35.106239,,,,,,,
2549,2682,109.593117,21.32312,,,,,,,
2550,2684,172.186558,,250.137894,,,,,,
2551,2685,150.084473,50.09576,203.627441,,,,,,
2552,2686,185.246888,114.879433,198.678491,,,,,,
2553,2687,76.177918,60.048561,,,,,,,
2554,2688,105.0504,,,,,,,,
2555,2689,128.98703,,,,,,,,
2556,2690,44.029438,45.209839,,,,,,,
2557,2691,83.123039,30.16,,,,,,,
2558,2692,108.064323,30.09968,,,,,,,
2559,2693,103.215836,,,,,,,,
2560,2694,78.973434,,,,,,,,
2561,2695,45.995041,,,,,,,,
2562,2696,20.0928,,,,,,,,
2563,2697,97.974236,,,,,,,,
2564,2698,100.245591,,,,,,,,
2565,2699,48.048,,,,,,,,
2566,2700,104.045761,,,,,,,,
2567,2701,115.18415,,,,,,,,
2568,2702,102.12384,,,,,,,,
2569,2703,95.091362,49.100479,,,,,,,
2570,2704,95.091362,,,,,,,,
2571,2705,126.104165,10.1036,,,,,,,
2572,2706,88.058876,11.09888,,,,,,,
2573,2707,121.212013,,,,,,,,
2574,2708,102.12384,,,,,,,,
2575,2709,117.106079,,,,,,,,
2576,2710,101.206566,,,,,,,,
2577,2711,87.097923,,,,,,,,
2578,2712,49.096321,,,,,,,,
2579,2713,146.546403,45.209839,,,,,,,
2580,2714,106.229759,45.17968,,,,,,,
2581,2715,138.20352200000002,,,,,,,,
2582,2716,106.098724,,,,,55.186565,,,
2583,2717,115.096802,,,,,,,,
2584,2718,144.100326,,,,,55.220882,,,
2585,2719,95.091362,,,,,72.312248,,,
2586,2720,123.221275,,,,,50.107201,,,
2587,2721,78.012482,,,,,35.212322,,,
2588,2722,123.22129,,,,,35.178001,,,
2589,2723,103.128479,,,,,45.199444,,,
2590,2724,80.109116,,,,,,,,
2591,2725,126.060481,,,,,30.201603,,,
2592,2726,137.679367,,,,,30.167282,,,
2593,2727,171.26928600000002,,,,,,,,
2594,2728,95.047676,,,,,,,,
2595,2729,104.089439,,,,,,,,
2596,2730,119.071678,,,,,,,,
2597,2731,85.088638,,,,,,,,
2598,2732,119.20272,,,,,,,,
2599,2733,97.056953,,,,,,,,
2600,2734,99.066238,,,,,,,,
2601,2735,74.037605,,,,,,,,
2602,2736,182.014571,70.333115,,,,,,,
2603,2737,128.06976300000002,,,,,,,,
2604,2738,115.795669,,,,,,,,
2605,2739,72.115684,92.108635,,,,,,,
2606,2740,143.052002,,,,,,,,
2607,2741,75.173271,30.190161,,,,,,,
2608,2742,100.201928,24.399439,,,,,,,
2609,2743,85.132324,118.136719,,,,,,,
2610,2744,116.363517,34.17128,,,,,,,
2611,2745,91.029113,,,,,,,,
2612,2746,32.978401,31.215599,,,,,,,
2613,2747,135.102234,,,,,,,,
2614,2748,70.15007800000001,,,,,,,,
2615,2749,105.094078,9.22896,,,,,,,
2616,2750,80.152794,,,,,,,,
2617,2751,105.0504,,,,,,,,
2618,2752,78.05615999999999,,,,,,,,
2619,2753,54.119516,60.229519,,,,,,,
2620,2754,70.106407,90.419678,,,,,,,
2621,2755,105.137756,,,,,,,,
2622,2756,90.111839,60.350159000000005,,,,,,,
2623,2757,55.080479,30.250481,,,,,,,
2624,2758,90.155517,30.310801,,,,,,,
2625,2759,55.0368,30.28064,,,,,,,
2626,2760,85.04496,,,,,,,,
2627,2761,88.015197,10.133759,,,,,,,
2628,2762,83.123039,100.251839,,,,,,,
2629,2763,105.181442,,,,,,,,
2630,2764,75.085915,81.703438,,,,,,,
2631,2765,118.198082,,,,,,,,
2632,2766,150.171829,,,,,,,,
2633,2767,115.14048,9.13848,,,,,,,
2634,2768,106.055041,,,,,,,,
2635,2769,105.094078,,,,,,,,
2636,2770,64.952157,,,,,,,,
2637,2771,65.12688399999999,,,,,,,,
2638,2772,95.047676,40.173119,,,,,,,
2639,2773,65.083199,,,,,,,,
2640,2774,144.318733,,,,,,,,
2641,2775,49.926243,45.149521,,,,,,,
2642,2776,83.123039,,,,,,,,
2643,2777,70.062721,30.09968,,,,,,,
2644,2778,22.102079,,,,,,,,
2645,2779,84.04032099999999,,,,,,,,
2646,2780,56.085121,,,,,,,,
2647,2781,52.24128,,,,,,,,
2648,2782,21.097441,,,,,,,,
2649,2783,41.015518,32.753758,,,,,,,
2650,2784,106.142395,,,,,,,,
2651,2785,28.173599,,,,,,,,
2652,2786,60.97728,,,,,,,,
2653,2787,93.780957,100.402641,,,,,,,
2654,2793,158.03424099999998,14.205359,,,,,,,
2655,2794,132.437759,9.1988,,,,,,,
2656,2795,99.066238,,,,,,,,
2657,2796,170.308334,16.195919,,,,,,,
2658,2797,121.037285,,,,,,,,
2659,2798,95.091354,,,,,,,,
2660,2799,176.33616600000002,59.234241,,,,,,,
2661,2800,114.048488,13.1196,,,,,,,
2662,2801,110.117271,,,,,,,,
2663,2802,144.18768300000002,9.10832,,,,,,,
2664,2803,148.162552,16.105439999999998,,,,,,,
2665,2804,89.32559099999999,,,,,,,,
2666,2805,105.792953,,,,,,,,
2667,2806,147.157921,30.190161,,,,,,,
2668,2807,134.053909,10.163919,,,,,,,
2669,2808,100.027199,92.19912,,,,,,,
2670,2809,120.119995,24.218479,,,,,,,
2671,2810,117.018715,,,,,,,,
2672,2811,120.076317,,,,,,,,
2673,2812,65.083199,50.2164,,,,,,,
2674,2813,103.17215699999998,39.32863999999999,,,,,,,
2675,2816,105.006721,,,,,,,,
2676,2817,136.150558,9.22896,,,,,,,
2677,2818,144.100327,13.17992,,,,,,,
2678,2819,80.152794,9.22896,,,,,,,
2679,2820,101.075516,,,,,,,,
2680,2821,87.62207599999999,11.1592,,,,,,,
2681,2822,133.092951,,,,,,,,
2682,2823,136.9368,,,,,,,,
2683,2824,69.101761,,,,,,,,
2684,2825,70.28112,,,,,,,,
2685,2826,123.002884,,,,,,,,
2686,2827,47.130718,,,,,,,,
2687,2828,26.033279,,,,,,,,
2688,2829,135.364319,,,,,,,,
2689,2830,108.501123,,,,,,,,
2690,2831,105.0504,,,,,,,,
2691,2832,96.096001,,,,,,,,
2692,2833,89.10720099999999,,,,,,,,
2693,2834,98.017921,,,,,,,,
2694,2835,99.109917,,,,,,,,
2695,2836,140.169129,,,,,,,,
2696,2837,107.103363,,,,,,,,
2697,2838,143.095672,,,,,,,,
2698,2839,60.059998,,,,,,,,
2699,2840,115.70832099999998,,,,,,,,
2700,2841,90.111841,,,,,,,,
2701,2842,81.637916,,,,,,,,
2702,2843,50.231998,14.23552,,,,,,,
2703,2844,65.083199,47.200401,,,,,,,
2704,2845,69.931679,40.173119,,,,,,,
2705,2851,27.125278,,,,,,,,
2706,2852,98.105278,,,,,,,,
2707,2853,67.005119,,,,,,,,
2708,2854,83.079361,,,,,,,,
2709,2855,159.169922,,,,,,,,
2710,2856,103.128479,,,,,,,,
2711,2857,122.172959,,,,,,,,
2712,2858,82.1184,,,,,,,,
2713,2859,41.146561,,,,,,,,
2714,2860,66.175194,,,,,,,,
2715,2861,72.07199800000001,27.536079,,,,,,,
2716,2862,25.159679,38.363518,,,,,,,
2717,2864,35.031361,40.022316,,,,,,,
2718,2865,15.11328,,,,,,,,
2719,2866,10.00272,,,,,,,,
2720,2867,38.088959,,,,,,,,
2721,2868,40.01088,,,,,,,,
2722,2869,33.065762,,,,,,,,
2723,2870,24.984961,,,,,,,,
