,key,Время замера,Температура
13040,2650,2019-08-11 13:59:05,
13041,2651,2019-08-11 14:11:37,1570.0
13042,2651,2019-08-11 14:12:12,
13043,2651,2019-08-11 14:21:37,
13044,2651,2019-08-11 14:34:18,
13045,2651,2019-08-11 14:39:35,
13046,2652,2019-08-11 14:50:43,1556.0
13047,2652,2019-08-11 15:04:10,
13048,2652,2019-08-11 15:10:31,
13049,2652,2019-08-11 15:15:23,
13050,2653,2019-08-11 15:33:19,1604.0
13051,2653,2019-08-11 15:39:06,
13052,2653,2019-08-11 15:45:14,
13053,2653,2019-08-11 15:51:05,
13054,2653,2019-08-11 15:52:24,
13055,2653,2019-08-11 15:55:24,
13056,2653,2019-08-11 15:57:43,
13057,2653,2019-08-11 15:58:10,
13058,2654,2019-08-11 16:12:38,1610.0
13059,2654,2019-08-11 16:20:23,
13060,2654,2019-08-11 16:24:51,
13061,2654,2019-08-11 16:29:05,
13062,2654,2019-08-11 16:32:58,
13063,2654,2019-08-11 16:35:39,
13064,2654,2019-08-11 16:36:08,
13065,2654,2019-08-11 16:40:20,
13066,2655,2019-08-11 17:15:34,1602.0
13067,2655,2019-08-11 17:31:17,
13068,2655,2019-08-11 17:40:50,
13069,2656,2019-08-11 18:31:02,1608.0
13070,2656,2019-08-11 18:38:42,
13071,2656,2019-08-11 18:43:39,
13072,2656,2019-08-11 19:11:00,
13073,2656,2019-08-11 19:28:20,
13074,2656,2019-08-11 19:34:12,
13075,2656,2019-08-11 19:42:32,
13076,2657,2019-08-11 20:39:48,1574.0
13077,2657,2019-08-11 20:48:05,
13078,2657,2019-08-11 20:55:40,
13079,2657,2019-08-11 21:00:21,
13080,2657,2019-08-11 21:04:39,
13081,2657,2019-08-11 21:05:07,
13082,2657,2019-08-11 21:07:13,
13083,2658,2019-08-11 21:18:43,1578.0
13084,2658,2019-08-11 21:24:06,
13085,2658,2019-08-11 21:29:35,
13086,2658,2019-08-11 21:31:14,
13087,2658,2019-08-11 21:31:43,
13088,2659,2019-08-11 21:42:47,1590.0
13089,2659,2019-08-11 21:52:19,
13090,2659,2019-08-11 22:04:23,
13091,2659,2019-08-11 22:09:18,
13092,2659,2019-08-11 22:12:49,
13093,2660,2019-08-11 23:11:50,1600.0
13094,2660,2019-08-11 23:12:27,
13095,2660,2019-08-11 23:40:31,
13096,2660,2019-08-11 23:48:47,
13097,2660,2019-08-11 23:56:50,
13098,2660,2019-08-12 00:01:10,
13099,2661,2019-08-12 00:21:02,1587.0
13100,2661,2019-08-12 00:57:02,
13101,2661,2019-08-12 01:05:44,
13102,2661,2019-08-12 01:14:00,
13103,2661,2019-08-12 01:16:06,
13104,2662,2019-08-12 01:31:42,1566.0
13105,2662,2019-08-12 01:42:26,
13106,2662,2019-08-12 01:46:12,
13107,2662,2019-08-12 01:54:10,
13108,2663,2019-08-12 02:05:49,1570.0
13109,2663,2019-08-12 02:26:43,
13110,2663,2019-08-12 02:36:11,
13111,2663,2019-08-12 02:40:05,
13112,2664,2019-08-12 02:51:38,1545.0
13113,2664,2019-08-12 03:02:53,
13114,2664,2019-08-12 03:08:40,
13115,2664,2019-08-12 03:12:30,
13116,2665,2019-08-12 03:27:23,1564.0
13117,2665,2019-08-12 03:39:24,
13118,2666,2019-08-12 03:52:26,1565.0
13119,2666,2019-08-12 04:05:20,
13120,2666,2019-08-12 04:10:13,
13121,2667,2019-08-12 04:19:16,1583.0
13122,2667,2019-08-12 04:28:00,
13123,2667,2019-08-12 04:35:21,
13124,2668,2019-08-12 04:54:06,1543.0
13125,2668,2019-08-12 05:04:33,
13126,2668,2019-08-12 05:07:06,
13127,2669,2019-08-12 05:18:02,1568.0
13128,2669,2019-08-12 05:28:26,
13129,2669,2019-08-12 05:32:30,
13130,2670,2019-08-12 05:43:00,1566.0
13131,2670,2019-08-12 05:50:11,
13132,2670,2019-08-12 05:57:09,
13133,2670,2019-08-12 06:00:43,
13134,2671,2019-08-12 06:34:58,1544.0
13135,2671,2019-08-12 06:43:38,
13136,2671,2019-08-12 06:50:45,
13137,2671,2019-08-12 06:57:22,
13138,2672,2019-08-12 07:09:06,1555.0
13139,2672,2019-08-12 07:24:45,
13140,2672,2019-08-12 07:33:50,
13141,2672,2019-08-12 07:43:38,
13142,2673,2019-08-12 07:59:00,1605.0
13143,2673,2019-08-12 08:09:55,
13144,2673,2019-08-12 08:22:39,
13145,2673,2019-08-12 08:35:10,
13146,2673,2019-08-12 08:44:24,
13147,2674,2019-08-12 09:06:00,1583.0
13148,2674,2019-08-12 09:15:06,
13149,2674,2019-08-12 09:21:46,
13150,2674,2019-08-12 09:27:42,
13151,2674,2019-08-12 09:40:05,
13152,2674,2019-08-12 09:46:25,
13153,2675,2019-08-12 09:57:15,1561.0
13154,2675,2019-08-12 10:07:59,
13155,2675,2019-08-12 10:27:56,
13156,2675,2019-08-12 10:33:03,
13157,2675,2019-08-12 10:38:47,
13158,2675,2019-08-12 10:42:57,
13159,2676,2019-08-12 11:05:02,1551.0
13160,2676,2019-08-12 11:09:23,
13161,2676,2019-08-12 11:16:08,
13162,2676,2019-08-12 11:19:55,
13163,2677,2019-08-12 11:30:00,1562.0
13164,2677,2019-08-12 11:38:15,
13165,2677,2019-08-12 11:44:55,
13166,2678,2019-08-12 11:59:36,1569.0
13167,2678,2019-08-12 12:17:01,
13168,2678,2019-08-12 12:17:47,
13169,2678,2019-08-12 12:25:03,
13170,2678,2019-08-12 12:25:47,
13171,2679,2019-08-12 12:32:48,1564.0
13172,2679,2019-08-12 12:51:11,
13173,2679,2019-08-12 13:00:17,
13174,2680,2019-08-12 13:14:56,1575.0
13175,2680,2019-08-12 13:26:47,
13176,2680,2019-08-12 13:33:27,
13177,2681,2019-08-12 13:40:19,1579.0
13178,2681,2019-08-12 13:48:08,
13179,2681,2019-08-12 13:55:11,
13180,2681,2019-08-12 14:02:23,
13181,2682,2019-08-12 14:14:52,1574.0
13182,2682,2019-08-12 14:24:58,
13183,2682,2019-08-12 14:33:21,
13184,2682,2019-08-12 14:37:22,
13185,2684,2019-08-12 14:52:17,1611.0
13186,2684,2019-08-12 15:00:17,
13187,2684,2019-08-12 15:00:26,
13188,2684,2019-08-12 15:00:48,
13189,2684,2019-08-12 15:11:19,
13190,2684,2019-08-12 15:11:38,
13191,2684,2019-08-12 15:17:34,
13192,2684,2019-08-12 15:27:58,
13193,2684,2019-08-12 15:33:37,
13194,2684,2019-08-12 15:43:54,
13195,2684,2019-08-12 15:46:14,
13196,2685,2019-08-12 15:55:19,1585.0
13197,2685,2019-08-12 16:01:02,
13198,2685,2019-08-12 16:06:57,
13199,2685,2019-08-12 16:10:50,
13200,2685,2019-08-12 16:15:56,
13201,2685,2019-08-12 16:22:12,
13202,2686,2019-08-12 16:34:49,1622.0
13203,2686,2019-08-12 16:45:51,
13204,2686,2019-08-12 16:51:34,
13205,2686,2019-08-12 16:58:41,
13206,2686,2019-08-12 17:19:49,
13207,2687,2019-08-12 17:28:25,1605.0
13208,2687,2019-08-12 17:36:31,
13209,2687,2019-08-12 17:43:45,
13210,2687,2019-08-12 17:49:16,
13211,2687,2019-08-12 18:01:06,
13212,2687,2019-08-12 18:01:59,
13213,2687,2019-08-12 18:06:20,
13214,2687,2019-08-12 18:10:22,
13215,2688,2019-08-12 18:24:21,1623.0
13216,2688,2019-08-12 18:44:49,
13217,2688,2019-08-12 18:52:59,
13218,2688,2019-08-12 19:03:05,
13219,2688,2019-08-12 19:12:12,
13220,2688,2019-08-12 19:15:27,
13221,2688,2019-08-12 19:16:00,
13222,2689,2019-08-12 19:27:04,1604.0
13223,2689,2019-08-12 19:37:20,
13224,2689,2019-08-12 19:44:29,
13225,2689,2019-08-12 19:52:13,
13226,2689,2019-08-12 19:56:48,
13227,2690,2019-08-12 20:08:48,1569.0
13228,2690,2019-08-12 20:16:41,
13229,2690,2019-08-12 20:23:17,
13230,2690,2019-08-12 20:27:20,
13231,2691,2019-08-12 20:34:32,1583.0
13232,2691,2019-08-12 20:47:30,
13233,2691,2019-08-12 20:52:57,
13234,2691,2019-08-12 21:02:16,
13235,2691,2019-08-12 21:04:07,
13236,2692,2019-08-12 21:18:14,1607.0
13237,2692,2019-08-12 21:25:29,
13238,2692,2019-08-12 21:34:29,
13239,2692,2019-08-12 21:39:42,
13240,2692,2019-08-12 21:43:04,
13241,2692,2019-08-12 21:43:51,
13242,2693,2019-08-12 21:57:37,1579.0
13243,2693,2019-08-12 22:05:36,
13244,2693,2019-08-12 22:12:32,
13245,2693,2019-08-12 22:17:17,
13246,2693,2019-08-12 22:20:24,
13247,2693,2019-08-12 22:21:06,
13248,2694,2019-08-12 22:30:14,1549.0
13249,2694,2019-08-12 22:39:11,
13250,2694,2019-08-12 22:46:08,
13251,2694,2019-08-12 22:50:54,
13252,2694,2019-08-12 22:54:31,
13253,2695,2019-08-12 23:06:16,1585.0
13254,2695,2019-08-12 23:17:52,
13255,2696,2019-08-12 23:32:55,1595.0
13256,2696,2019-08-12 23:46:36,
13257,2696,2019-08-12 23:51:00,
13258,2697,2019-08-13 00:31:15,1611.0
13259,2697,2019-08-13 00:48:05,
13260,2697,2019-08-13 00:52:49,
13261,2698,2019-08-13 03:20:54,1610.0
13262,2698,2019-08-13 03:44:02,
13263,2698,2019-08-13 03:55:36,
13264,2698,2019-08-13 03:58:20,
13265,2698,2019-08-13 03:59:01,
13266,2699,2019-08-13 04:43:33,1615.0
13267,2699,2019-08-13 04:52:11,
13268,2699,2019-08-13 05:00:56,
13269,2699,2019-08-13 05:02:25,
13270,2700,2019-08-13 05:29:25,1605.0
13271,2700,2019-08-13 05:42:31,
13272,2700,2019-08-13 05:50:18,
13273,2700,2019-08-13 05:57:44,
13274,2701,2019-08-13 06:10:52,1571.0
13275,2701,2019-08-13 06:31:51,
13276,2701,2019-08-13 06:42:12,
13277,2701,2019-08-13 06:43:51,
13278,2701,2019-08-13 06:44:24,
13279,2702,2019-08-13 07:03:30,1567.0
13280,2702,2019-08-13 07:04:07,
13281,2702,2019-08-13 07:11:04,
13282,2702,2019-08-13 07:17:20,
13283,2702,2019-08-13 07:20:24,
13284,2703,2019-08-13 07:32:32,1577.0
13285,2703,2019-08-13 07:41:05,
13286,2703,2019-08-13 07:48:42,
13287,2703,2019-08-13 07:55:38,
13288,2703,2019-08-13 07:56:18,
13289,2704,2019-08-13 08:09:44,1590.0
13290,2704,2019-08-13 08:25:08,
13291,2704,2019-08-13 08:34:32,
13292,2704,2019-08-13 08:40:05,
13293,2704,2019-08-13 08:44:24,
13294,2704,2019-08-13 08:45:00,
13295,2705,2019-08-13 08:52:08,1578.0
13296,2705,2019-08-13 09:08:42,
13297,2705,2019-08-13 09:16:08,
13298,2705,2019-08-13 09:19:25,
13299,2706,2019-08-13 09:43:59,1580.0
13300,2706,2019-08-13 09:56:35,
13301,2706,2019-08-13 10:01:05,
13302,2706,2019-08-13 10:02:02,
13303,2706,2019-08-13 10:02:42,
13304,2707,2019-08-13 10:28:07,1603.0
13305,2707,2019-08-13 10:46:50,
13306,2707,2019-08-13 10:51:49,
13307,2707,2019-08-13 10:52:36,
13308,2708,2019-08-13 10:59:19,1549.0
13309,2708,2019-08-13 11:17:18,
13310,2708,2019-08-13 11:23:42,
13311,2708,2019-08-13 11:24:24,
13312,2708,2019-08-13 11:27:51,
13313,2708,2019-08-13 11:28:54,
13314,2709,2019-08-13 11:57:46,1569.0
13315,2709,2019-08-13 12:10:54,
13316,2709,2019-08-13 12:15:55,
13317,2710,2019-08-13 12:24:37,1541.0
13318,2710,2019-08-13 12:43:20,
13319,2710,2019-08-13 12:52:48,
13320,2710,2019-08-13 12:58:53,
13321,2711,2019-08-13 13:20:42,1577.0
13322,2711,2019-08-13 13:33:00,
13323,2711,2019-08-13 13:33:30,
13324,2712,2019-08-13 13:58:45,1601.0
13325,2712,2019-08-13 14:09:08,
13326,2712,2019-08-13 14:19:21,
13327,2712,2019-08-13 14:23:37,
13328,2713,2019-08-13 15:21:15,1628.0
13329,2713,2019-08-13 15:30:42,
13330,2713,2019-08-13 15:38:30,
13331,2713,2019-08-13 15:43:05,
13332,2713,2019-08-13 15:51:01,
13333,2713,2019-08-13 15:54:30,
13334,2714,2019-08-13 16:08:27,1622.0
13335,2714,2019-08-13 16:17:54,
13336,2714,2019-08-13 16:21:53,
13337,2714,2019-08-13 16:32:16,
13338,2714,2019-08-13 16:37:09,
13339,2714,2019-08-13 16:40:22,
13340,2714,2019-08-13 16:44:45,
13341,2715,2019-08-13 17:21:23,1638.0
13342,2715,2019-08-13 17:21:56,
13343,2715,2019-08-13 17:26:33,
13344,2715,2019-08-13 17:35:08,
13345,2715,2019-08-13 17:40:39,
13346,2715,2019-08-13 17:44:15,
13347,2716,2019-08-13 17:52:47,1584.0
13348,2716,2019-08-13 18:00:01,
13349,2716,2019-08-13 18:06:38,
13350,2716,2019-08-13 18:09:41,
13351,2716,2019-08-13 18:11:11,
13352,2717,2019-08-13 18:25:20,1577.0
13353,2717,2019-08-13 18:33:04,
13354,2717,2019-08-13 18:42:46,
13355,2717,2019-08-13 18:52:51,
13356,2718,2019-08-13 19:01:28,1593.0
13357,2718,2019-08-13 19:12:27,
13358,2718,2019-08-13 19:18:55,
13359,2718,2019-08-13 19:25:26,
13360,2718,2019-08-13 19:30:07,
13361,2718,2019-08-13 19:32:57,
13362,2719,2019-08-13 19:44:59,1588.0
13363,2719,2019-08-13 19:45:49,
13364,2719,2019-08-13 19:53:45,
13365,2719,2019-08-13 20:02:05,
13366,2719,2019-08-13 20:07:07,
13367,2719,2019-08-13 20:09:41,
13368,2720,2019-08-13 20:20:14,1586.0
13369,2720,2019-08-13 20:28:05,
13370,2720,2019-08-13 20:34:37,
13371,2720,2019-08-13 20:43:43,
13372,2720,2019-08-13 20:45:25,
13373,2720,2019-08-13 20:45:30,
13374,2720,2019-08-13 20:46:29,
13375,2720,2019-08-13 20:47:32,
13376,2721,2019-08-13 21:00:14,1560.0
13377,2721,2019-08-13 21:08:34,
13378,2721,2019-08-13 21:14:07,
13379,2721,2019-08-13 21:19:47,
13380,2721,2019-08-13 21:25:20,
13381,2721,2019-08-13 21:30:15,
13382,2722,2019-08-13 21:37:46,1560.0
13383,2722,2019-08-13 21:46:50,
13384,2722,2019-08-13 21:51:59,
13385,2722,2019-08-13 22:03:06,
13386,2722,2019-08-13 22:06:22,
13387,2722,2019-08-13 22:14:29,
13388,2722,2019-08-13 22:15:25,
13389,2723,2019-08-13 22:29:14,1557.0
13390,2723,2019-08-13 22:39:40,
13391,2723,2019-08-13 22:46:30,
13392,2723,2019-08-13 22:47:02,
13393,2723,2019-08-13 22:51:28,
13394,2724,2019-08-13 23:04:50,1573.0
13395,2724,2019-08-13 23:20:29,
13396,2724,2019-08-13 23:29:08,
13397,2724,2019-08-13 23:29:38,
13398,2724,2019-08-13 23:33:30,
13399,2725,2019-08-13 23:49:18,1553.0
13400,2725,2019-08-13 23:49:53,
13401,2725,2019-08-14 00:04:44,
13402,2725,2019-08-14 00:09:22,
13403,2725,2019-08-14 00:12:36,
13404,2725,2019-08-14 00:13:04,
13405,2725,2019-08-14 00:15:27,
13406,2726,2019-08-14 00:28:46,1617.0
13407,2726,2019-08-14 00:40:20,
13408,2726,2019-08-14 00:49:28,
13409,2726,2019-08-14 00:53:51,
13410,2726,2019-08-14 01:02:29,
13411,2727,2019-08-14 01:19:25,1573.0
13412,2727,2019-08-14 01:33:32,
13413,2727,2019-08-14 01:40:56,
13414,2727,2019-08-14 01:45:15,
13415,2727,2019-08-14 01:52:57,
13416,2727,2019-08-14 01:54:40,
13417,2727,2019-08-14 01:57:30,
13418,2728,2019-08-14 02:12:45,1574.0
13419,2728,2019-08-14 02:28:26,
13420,2728,2019-08-14 02:29:20,
13421,2728,2019-08-14 02:38:38,
13422,2728,2019-08-14 02:44:47,
13423,2728,2019-08-14 02:45:26,
13424,2729,2019-08-14 03:08:04,1604.0
13425,2729,2019-08-14 03:18:10,
13426,2729,2019-08-14 03:27:14,
13427,2730,2019-08-14 04:34:33,1612.0
13428,2730,2019-08-14 04:35:22,
13429,2730,2019-08-14 04:50:09,
13430,2730,2019-08-14 05:05:59,
13431,2730,2019-08-14 05:12:42,
13432,2731,2019-08-14 05:56:09,1614.0
13433,2731,2019-08-14 06:06:38,
13434,2731,2019-08-14 06:15:42,
13435,2731,2019-08-14 06:20:09,
13436,2732,2019-08-14 07:24:15,1606.0
13437,2732,2019-08-14 07:41:03,
13438,2732,2019-08-14 07:48:42,
13439,2732,2019-08-14 07:53:03,
13440,2732,2019-08-14 07:53:45,
13441,2732,2019-08-14 07:58:11,
13442,2732,2019-08-14 07:59:40,
13443,2732,2019-08-14 08:02:45,
13444,2732,2019-08-14 08:03:19,
13445,2733,2019-08-14 08:11:17,1592.0
13446,2733,2019-08-14 08:11:44,
13447,2733,2019-08-14 08:28:26,
13448,2733,2019-08-14 08:33:43,
13449,2734,2019-08-14 09:03:52,1583.0
13450,2734,2019-08-14 09:13:00,
13451,2734,2019-08-14 09:18:53,
13452,2735,2019-08-14 09:32:38,1587.0
13453,2735,2019-08-14 09:43:44,
13454,2735,2019-08-14 09:48:40,
13455,2736,2019-08-14 10:10:43,1579.0
13456,2736,2019-08-14 10:22:33,
13457,2736,2019-08-14 10:27:56,
13458,2736,2019-08-14 10:31:59,
13459,2737,2019-08-14 18:30:33,1601.0
13460,2737,2019-08-14 18:45:12,
13461,2737,2019-08-14 18:52:47,
13462,2737,2019-08-14 18:59:21,
13463,2738,2019-08-14 19:12:21,1621.0
13464,2738,2019-08-14 19:19:25,
13465,2738,2019-08-14 19:29:41,
13466,2738,2019-08-14 19:30:12,
13467,2738,2019-08-14 19:35:45,
13468,2739,2019-08-14 19:49:46,1625.0
13469,2739,2019-08-14 19:59:29,
13470,2739,2019-08-14 20:10:19,
13471,2739,2019-08-14 20:14:18,
13472,2739,2019-08-14 20:14:45,
13473,2739,2019-08-14 20:15:48,
13474,2740,2019-08-14 20:45:47,1612.0
13475,2740,2019-08-14 20:53:40,
13476,2740,2019-08-14 21:02:25,
13477,2740,2019-08-14 21:15:42,
13478,2740,2019-08-14 21:20:47,
13479,2741,2019-08-14 21:28:06,1577.0
13480,2741,2019-08-14 21:37:15,
13481,2741,2019-08-14 21:47:27,
13482,2741,2019-08-14 21:54:06,
13483,2741,2019-08-14 21:54:47,
13484,2742,2019-08-14 22:17:07,1628.0
13485,2742,2019-08-14 22:17:46,
13486,2742,2019-08-14 22:18:50,
13487,2742,2019-08-14 22:21:50,
13488,2742,2019-08-14 22:29:46,
13489,2742,2019-08-14 22:41:17,
13490,2742,2019-08-14 22:54:44,
13491,2742,2019-08-14 23:00:27,
13492,2742,2019-08-14 23:02:50,
13493,2743,2019-08-14 23:12:18,1599.0
13494,2743,2019-08-14 23:20:38,
13495,2743,2019-08-14 23:26:00,
13496,2744,2019-08-14 23:44:10,1607.0
13497,2744,2019-08-14 23:53:27,
13498,2744,2019-08-14 23:57:55,
13499,2744,2019-08-15 00:01:02,
13500,2745,2019-08-15 00:11:15,1598.0
13501,2745,2019-08-15 00:25:29,
13502,2745,2019-08-15 00:35:15,
13503,2745,2019-08-15 00:42:59,
13504,2746,2019-08-15 00:53:41,1596.0
13505,2746,2019-08-15 01:02:54,
13506,2746,2019-08-15 01:12:51,
13507,2746,2019-08-15 01:17:36,
13508,2747,2019-08-15 01:43:44,1626.0
13509,2747,2019-08-15 01:46:21,
13510,2747,2019-08-15 02:06:05,
13511,2747,2019-08-15 02:14:13,
13512,2747,2019-08-15 02:20:26,
13513,2747,2019-08-15 02:26:33,
13514,2748,2019-08-15 02:35:47,1623.0
13515,2748,2019-08-15 02:41:37,
13516,2748,2019-08-15 02:49:46,
13517,2748,2019-08-15 02:56:13,
13518,2749,2019-08-15 03:22:19,1582.0
13519,2749,2019-08-15 03:40:33,
13520,2749,2019-08-15 03:41:08,
13521,2749,2019-08-15 03:51:43,
13522,2749,2019-08-15 03:54:51,
13523,2750,2019-08-15 04:05:43,1579.0
13524,2750,2019-08-15 04:23:14,
13525,2750,2019-08-15 04:29:50,
13526,2751,2019-08-15 04:43:56,1552.0
13527,2751,2019-08-15 04:54:25,
13528,2751,2019-08-15 04:59:24,
13529,2751,2019-08-15 05:05:42,
13530,2751,2019-08-15 05:06:25,
13531,2752,2019-08-15 05:17:42,1545.0
13532,2752,2019-08-15 05:34:10,
13533,2752,2019-08-15 05:37:44,
13534,2753,2019-08-15 05:57:38,1540.0
13535,2753,2019-08-15 06:20:01,
13536,2753,2019-08-15 06:26:06,
13537,2754,2019-08-15 06:39:42,1552.0
13538,2754,2019-08-15 06:53:02,
13539,2754,2019-08-15 06:58:54,
13540,2754,2019-08-15 07:01:55,
13541,2755,2019-08-15 07:14:47,1577.0
13542,2755,2019-08-15 07:32:51,
13543,2755,2019-08-15 07:36:19,
13544,2755,2019-08-15 07:36:57,
13545,2755,2019-08-15 07:40:53,
13546,2756,2019-08-15 08:00:35,1600.0
13547,2756,2019-08-15 08:16:56,
13548,2756,2019-08-15 08:32:59,
13549,2756,2019-08-15 08:37:34,
13550,2757,2019-08-15 09:08:51,1580.0
13551,2757,2019-08-15 09:25:11,
13552,2757,2019-08-15 09:37:51,
13553,2757,2019-08-15 09:44:47,
13554,2758,2019-08-15 10:11:45,1579.0
13555,2758,2019-08-15 10:26:24,
13556,2758,2019-08-15 10:37:54,
13557,2758,2019-08-15 10:45:54,
13558,2759,2019-08-15 11:07:43,1564.0
13559,2759,2019-08-15 11:21:11,
13560,2759,2019-08-15 11:38:08,
13561,2759,2019-08-15 11:44:35,
13562,2760,2019-08-15 12:13:18,1583.0
13563,2760,2019-08-15 12:34:00,
13564,2760,2019-08-15 12:37:36,
13565,2760,2019-08-15 12:48:03,
13566,2760,2019-08-15 12:54:39,
13567,2761,2019-08-15 13:08:15,1573.0
13568,2761,2019-08-15 13:26:06,
13569,2761,2019-08-15 13:35:31,
13570,2761,2019-08-15 13:36:57,
13571,2761,2019-08-15 13:37:45,
13572,2761,2019-08-15 13:39:54,
13573,2762,2019-08-15 14:01:57,1569.0
13574,2762,2019-08-15 14:02:00,
13575,2762,2019-08-15 14:10:08,
13576,2762,2019-08-15 14:17:51,
13577,2762,2019-08-15 14:31:35,
13578,2762,2019-08-15 14:38:22,
13579,2763,2019-08-15 14:47:22,1599.0
13580,2763,2019-08-15 15:09:25,
13581,2763,2019-08-15 15:18:33,
13582,2763,2019-08-15 15:30:29,
13583,2763,2019-08-15 15:36:11,
13584,2764,2019-08-15 16:07:30,1604.0
13585,2764,2019-08-15 16:21:22,
13586,2764,2019-08-15 16:30:32,
13587,2764,2019-08-15 16:36:44,
13588,2764,2019-08-15 16:41:13,
13589,2765,2019-08-15 20:59:29,1610.0
13590,2765,2019-08-15 21:07:40,
13591,2765,2019-08-15 21:15:34,
13592,2765,2019-08-15 21:20:36,
13593,2765,2019-08-15 21:25:55,
13594,2765,2019-08-15 21:26:25,
13595,2765,2019-08-15 21:31:23,
13596,2766,2019-08-15 21:45:21,1620.0
13597,2766,2019-08-15 21:45:58,
13598,2766,2019-08-15 21:54:33,
13599,2766,2019-08-15 22:00:00,
13600,2766,2019-08-15 22:05:30,
13601,2766,2019-08-15 22:10:57,
13602,2767,2019-08-15 22:22:21,1595.0
13603,2767,2019-08-15 22:33:44,
13604,2767,2019-08-15 22:40:25,
13605,2768,2019-08-15 23:12:22,1608.0
13606,2768,2019-08-15 23:28:07,
13607,2768,2019-08-15 23:32:46,
13608,2768,2019-08-15 23:36:50,
13609,2769,2019-08-15 23:48:54,1609.0
13610,2769,2019-08-15 23:57:37,
13611,2769,2019-08-16 00:03:45,
13612,2769,2019-08-16 00:08:22,
13613,2770,2019-08-16 00:27:15,1585.0
13614,2770,2019-08-16 00:34:58,
13615,2770,2019-08-16 00:40:14,
13616,2770,2019-08-16 00:40:40,
13617,2770,2019-08-16 00:47:34,
13618,2770,2019-08-16 00:48:01,
13619,2770,2019-08-16 00:52:55,
13620,2770,2019-08-16 00:57:51,
13621,2770,2019-08-16 01:02:50,
13622,2770,2019-08-16 01:03:20,
13623,2770,2019-08-16 01:05:10,
13624,2770,2019-08-16 01:05:46,
13625,2770,2019-08-16 01:07:48,
13626,2771,2019-08-16 01:15:57,1582.0
13627,2771,2019-08-16 01:25:09,
13628,2771,2019-08-16 01:29:57,
13629,2771,2019-08-16 01:33:13,
13630,2771,2019-08-16 01:33:48,
13631,2772,2019-08-16 01:46:46,1602.0
13632,2772,2019-08-16 01:55:40,
13633,2772,2019-08-16 02:02:00,
13634,2773,2019-08-16 02:15:20,1581.0
13635,2773,2019-08-16 02:23:49,
13636,2773,2019-08-16 02:29:01,
13637,2773,2019-08-16 02:34:47,
13638,2774,2019-08-16 02:51:39,1611.0
13639,2774,2019-08-16 02:59:33,
13640,2774,2019-08-16 03:06:36,
13641,2774,2019-08-16 03:09:24,
13642,2774,2019-08-16 03:16:48,
13643,2775,2019-08-16 03:22:44,1569.0
13644,2775,2019-08-16 03:31:34,
13645,2775,2019-08-16 03:36:37,
13646,2775,2019-08-16 03:38:18,
13647,2775,2019-08-16 03:38:42,
13648,2776,2019-08-16 03:58:25,1610.0
13649,2776,2019-08-16 04:03:09,
13650,2776,2019-08-16 04:07:50,
13651,2776,2019-08-16 04:11:05,
13652,2777,2019-08-16 04:27:04,1583.0
13653,2777,2019-08-16 04:35:26,
13654,2777,2019-08-16 04:39:19,
13655,2778,2019-08-16 05:54:50,1574.0
13656,2778,2019-08-16 06:00:39,
13657,2778,2019-08-16 06:00:58,
13658,2778,2019-08-16 06:05:05,
13659,2778,2019-08-16 06:06:50,
13660,2779,2019-08-16 07:30:04,1605.0
13661,2779,2019-08-16 07:38:40,
13662,2779,2019-08-16 07:44:46,
13663,2779,2019-08-16 07:51:17,
13664,2780,2019-08-16 08:12:58,1583.0
13665,2780,2019-08-16 08:28:40,
13666,2780,2019-08-16 08:38:53,
13667,2780,2019-08-16 08:39:51,
13668,2780,2019-08-16 08:44:35,
13669,2780,2019-08-16 08:49:15,
13670,2780,2019-08-16 08:50:01,
13671,2781,2019-08-16 09:18:39,1580.0
13672,2781,2019-08-16 09:36:21,
13673,2781,2019-08-16 09:43:11,
13674,2781,2019-08-16 09:46:35,
13675,2782,2019-08-16 11:08:03,1562.0
13676,2782,2019-08-16 11:08:48,
13677,2782,2019-08-16 11:14:07,
13678,2782,2019-08-16 11:16:33,
13679,2783,2019-08-16 10:26:02,1570.0
13680,2783,2019-08-16 10:33:42,
13681,2783,2019-08-16 10:38:48,
13682,2784,2019-08-16 11:29:32,1606.0
13683,2784,2019-08-16 11:45:27,
13684,2784,2019-08-16 11:52:30,
13685,2784,2019-08-16 11:56:50,
13686,2784,2019-08-16 11:59:29,
13687,2784,2019-08-16 12:00:14,
13688,2785,2019-08-16 12:08:22,1593.0
13689,2785,2019-08-16 12:19:33,
13690,2785,2019-08-16 12:26:34,
13691,2785,2019-08-16 12:31:12,
13692,2785,2019-08-16 12:31:39,
13693,2785,2019-08-16 12:35:03,
13694,2785,2019-08-16 12:35:37,
13695,2785,2019-08-16 12:36:10,
13696,2785,2019-08-16 12:38:29,
13697,2786,2019-08-16 12:54:07,1602.0
13698,2786,2019-08-16 13:08:23,
13699,2786,2019-08-16 13:21:57,
13700,2786,2019-08-16 13:26:07,
13701,2787,2019-08-16 13:33:01,1590.0
13702,2787,2019-08-16 13:44:28,
13703,2787,2019-08-16 13:54:40,
13704,2787,2019-08-16 13:56:08,
13705,2788,2019-08-16 14:19:10,1636.0
13706,2788,2019-08-16 14:31:38,
13707,2788,2019-08-16 14:38:48,
13708,2788,2019-08-16 14:41:37,
13709,2788,2019-08-16 14:42:32,
13710,2788,2019-08-16 14:43:09,
